Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
NK_H26_006_Unicyclercontigs	88	33	28	27	27	22	5118628	5104598	5087620	5080690	5080690	4903352	40	924975	5108729	4259	57.69	41.42	273224	924975	88046	924975	414706.9	497446642.4	5	1	18	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39 + 0 part	5104470	100.0	1.0	0.0	0.0	0.0	4259.0	4259.0	-	4259	-	4259	3.6	4259.0	-	1	-	1	NK_H26_006__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H24_016_Unicyclercontigs	121	33	26	26	25	22	5306851	5282692	5259902	5259902	5238911	5138623	42	466938	5289203	111518	57.53	49.0	320837	466938	99228	466938	302237.1	14334848.2	7	1	18	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38 + 3 part	5176932	100.0	1.007	0.0	16.92	1.78	111335.0	112271.0	-	111335	-	111335	2343.6	111155.8	-	1	-	1	NK_H24_016__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H23_049_Unicyclercontigs	82	51	44	36	32	22	5410614	5400784	5385440	5330030	5270351	4919355	58	678909	5405741	179144	57.26	50.27	301299	678909	57332	678909	310784.1	9378033.0	7	1	21	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	42 + 1 part	5229239	97.611	1.009	0.0	35.7	0.0	39954.0	176473.0	-	36311	-	5206	899.1	27130.8	-	3	-	9	NK_H23_049__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H23_049_Unicyclercontigs	82	51	44	36	32	22	5410614	5400784	5385440	5330030	5270351	4919355	58	678909	5405741	110575	57.26	48.63	301299	678909	57332	678909	310784.1	15193473.5	7	1	21	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55 + 0 part	5301453	94.2	1.0	0.0	0.96	0.0	57332.0	104162.0	-	57332	-	12880	852.0	41650.1	-	1	-	3	NK_H23_049__pl_2	unicycler	IndividualPlasmids	unicycler
T7-051_Unicyclercontigs	70	33	23	23	23	19	5456453	5446596	5420216	5420216	5420216	5294121	37	743669	5449188	151112	57.14	51.2	358209	743669	123959	743669	385910.3	13916154.7	6	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33 + 1 part	5298440	99.49	1.003	0.0	11.94	0.66	145355.0	150748.0	-	145355	-	145355	3880.7	139940.1	-	1	-	1	T7-051__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H2_021_Unicyclercontigs	93	60	50	47	41	31	5479721	5469380	5443706	5421844	5318145	4977191	65	409388	5472672	126394	57.25	52.37	196552	409388	51833	409388	204730.6	8864530.4	10	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53 + 3 part	5347663	98.816	1.001	0.0	7.2	0.0	59602.0	125009.0	-	25676	-	4744	891.0	38579.1	-	2	-	4	NK_H2_021__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H2_021_Unicyclercontigs	93	60	50	47	41	31	5479721	5469380	5443706	5421844	5318145	4977191	65	409388	5472672	116290	57.25	48.33	196552	409388	51833	409388	204730.6	9634736.1	10	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	50 + 5 part	5356956	95.386	1.043	0.0	164.2	1.73	41668.0	115716.0	-	16955	-	3687	475.2	22363.6	-	2	-	7	NK_H2_021__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H29_003_Unicyclercontigs	133	47	38	37	34	27	5782363	5760393	5734249	5724984	5685754	5431463	55	610594	5765742	183106	57.08	50.71	221141	610594	84082	610594	282822.8	8905678.5	8	1	24	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50 + 0 part	5585476	98.449	1.0	0.0	0.0	0.0	110728.0	180266.0	-	110728	-	10034	2647.6	83368.4	-	1	-	3	NK_H29_003__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H29_003_Unicyclercontigs	133	47	38	37	34	27	5782363	5760393	5734249	5724984	5685754	5431463	55	610594	5765742	109971	57.08	49.87	221141	610594	84082	610594	282822.8	14828301.8	8	1	24	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53 + 0 part	5655771	100.0	1.0	0.0	0.0	0.0	108767.0	109971.0	-	108767	-	108767	2052.1	107589.4	-	1	-	1	NK_H29_003__pl_2	unicycler	IndividualPlasmids	unicycler
T7-020_Unicyclercontigs	123	37	21	21	21	16	5441169	5410344	5380314	5380314	5380314	5204549	54	920083	5422546	194388	57.25	52.06	391048	920083	93561	920083	568407.0	15855983.6	4	1	12	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52 + 0 part	5229129	99.5	1.0	0.0	0.0	0.0	192079.0	193417.0	-	192079	-	192079	6804.2	189806.6	-	1	-	1	T7-020__pl_1	unicycler	IndividualPlasmids	unicycler
T7-020_Unicyclercontigs	123	37	21	21	21	16	5441169	5410344	5380314	5380314	5380314	5204549	54	920083	5422546	95407	57.25	47.7	391048	920083	93561	920083	568407.0	32305941.2	4	1	12	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52 + 0 part	5327128	100.0	1.0	0.0	0.0	1.05	93561.0	95418.0	-	93561	-	93561	1614.9	91786.9	-	1	-	1	T7-020__pl_2	unicycler	IndividualPlasmids	unicycler
T7-020_Unicyclercontigs	123	37	21	21	21	16	5441169	5410344	5380314	5380314	5380314	5204549	54	920083	5422546	52379	57.25	52.52	391048	920083	93561	920083	568407.0	58844440.2	4	1	12	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32 + 2 part	5373852	84.461	1.096	0.0	259.87	8.25	27768.0	48485.0	-	27768	-	542	147.9	15313.1	-	1	-	19	T7-020__pl_3	unicycler	IndividualPlasmids	unicycler
NK_H24_010_Unicyclercontigs	136	75	56	44	35	25	5268536	5253862	5207802	5127885	4977333	4600767	80	581603	5256635	205989	57.5	49.42	215490	581603	42117	581603	226715.2	5785547.6	9	1	28	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51 + 6 part	5082782	83.267	1.014	0.0	46.02	4.6	41061.0	173853.0	-	9013	-	-	619.2	15802.4	-	5	-	-	NK_H24_010__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H24_010_Unicyclercontigs	136	75	56	44	35	25	5268536	5253862	5207802	5127885	4977333	4600767	80	581603	5256635	4684	57.5	54.7	215490	581603	42117	581603	226715.2	254431932.8	9	1	28	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79 + 0 part	5251951	100.0	1.0	0.0	0.0	0.0	4684.0	4684.0	-	4684	-	4684	4.2	4684.0	-	1	-	1	NK_H24_010__pl_2	unicycler	IndividualPlasmids	unicycler
T7-393_Unicyclercontigs	98	37	29	25	18	16	5418816	5401308	5379796	5350864	5240630	5180311	44	953469	5406083	129768	57.25	51.94	471882	953469	108093	953469	532115.0	22167696.8	4	1	13	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30 + 1 part	5284870	93.182	1.002	0.0	6.6	0.0	24419.0	121213.0	-	13449	-	2527	309.5	12891.8	-	4	-	11	T7-393__pl_1	unicycler	IndividualPlasmids	unicycler
T7-393_Unicyclercontigs	98	37	29	25	18	16	5418816	5401308	5379796	5350864	5240630	5180311	44	953469	5406083	108093	57.25	49.4	471882	953469	108093	953469	532115.0	26612802.7	4	1	13	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43 + 0 part	5297990	100.0	1.0	0.0	0.0	0.0	108093.0	108093.0	-	108093	-	108093	2161.3	108093.0	-	1	-	1	T7-393__pl_2	unicycler	IndividualPlasmids	unicycler
T7-378_Unicyclercontigs	139	56	35	30	24	19	5349947	5326109	5277506	5239202	5146283	4968428	67	979688	5333377	212211	57.36	52.21	348337	979688	72506	979688	437317.4	10990847.7	5	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	37 + 7 part	5131727	93.721	1.014	0.0	51.59	0.5	55196.0	201604.0	-	26854	-	1180	1056.1	26543.3	-	3	-	16	T7-378__pl_1	unicycler	IndividualPlasmids	unicycler
T7-378_Unicyclercontigs	139	56	35	30	24	19	5349947	5326109	5277506	5239202	5146283	4968428	67	979688	5333377	59829	57.36	53.08	348337	979688	72506	979688	437317.4	38984084.5	5	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	3.0	48 + 8 part	5279542	87.755	1.025	0.0	161.6	3.72	16322.0	53835.0	-	4266	-	-	95.5	8511.6	-	3	-	-	T7-378__pl_2	unicycler	IndividualPlasmids	unicycler
T7-378_Unicyclercontigs	139	56	35	30	24	19	5349947	5326109	5277506	5239202	5146283	4968428	67	979688	5333377	14959	57.36	55.13	348337	979688	72506	979688	437317.4	155918095.4	5	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66 + 0 part	5318418	100.0	1.0	0.0	0.0	0.0	14959.0	14959.0	-	14959	-	14959	42.0	14959.0	-	1	-	1	T7-378__pl_3	unicycler	IndividualPlasmids	unicycler
T7-378_Unicyclercontigs	139	56	35	30	24	19	5349947	5326109	5277506	5239202	5146283	4968428	67	979688	5333377	3549	57.36	47.14	348337	979688	72506	979688	437317.4	657193234.4	5	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66 + 0 part	5330034	94.196	1.0	0.0	0.0	0.0	3343.0	3343.0	-	3343	-	3343	2.1	3149.0	-	1	-	1	T7-378__pl_4	unicycler	IndividualPlasmids	unicycler
NK_H21_036_Unicyclercontigs	136	65	44	36	30	25	5429696	5411982	5360244	5301131	5193991	4998170	70	980032	5415169	225468	57.22	49.42	303861	980032	58511	980032	366274.0	8796971.7	6	1	23	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40 + 6 part	5207986	90.754	1.013	0.0	38.13	3.38	41061.0	207183.0	-	13871	-	1224	805.5	19346.7	-	4	-	23	NK_H21_036__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H21_036_Unicyclercontigs	136	65	44	36	30	25	5429696	5411982	5360244	5301131	5193991	4998170	70	980032	5415169	87102	57.22	53.07	303861	980032	58511	980032	366274.0	22771413.0	6	1	23	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68 + 1 part	5328971	98.862	1.001	0.0	4.64	0.0	86111.0	86198.0	-	86111	-	86111	1369.3	85131.4	-	1	-	1	NK_H21_036__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H21_036_Unicyclercontigs	136	65	44	36	30	25	5429696	5411982	5360244	5301131	5193991	4998170	70	980032	5415169	4684	57.22	54.7	303861	980032	58511	980032	366274.0	423449106.3	6	1	23	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69 + 0 part	5410485	100.0	1.0	0.0	0.0	0.0	4684.0	4684.0	-	4684	-	4684	4.1	4684.0	-	1	-	1	NK_H21_036__pl_3	unicycler	IndividualPlasmids	unicycler
NK_H21_015_Unicyclercontigs	135	62	46	34	28	23	5311425	5292134	5252821	5174466	5059245	4875184	71	763651	5297440	208066	57.38	49.64	269002	763651	60244	763651	305362.8	7774654.4	7	1	21	1	1.0	1.0	13280.0	0.0	0.0	0.0	0.0	41 + 5 part	5105652	90.822	1.015	0.0	43.28	3.65	50483.0	191788.0	-	10771	-	1014	773.3	19689.5	-	4	-	24	NK_H21_015__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H21_015_Unicyclercontigs	135	62	46	34	28	23	5311425	5292134	5252821	5174466	5059245	4875184	71	763651	5297440	4684	57.38	54.7	269002	763651	60244	763651	305362.8	345354664.2	7	1	21	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70 + 0 part	5292756	100.0	1.0	0.0	0.0	0.0	4684.0	4684.0	-	4684	-	4684	4.1	4684.0	-	1	-	1	NK_H21_015__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H21_056A_Unicyclercontigs	118	52	37	27	24	19	5624167	5605077	5571939	5492762	5446597	5271550	60	1291125	5610390	200131	57.25	50.42	466493	1291125	86302	1291125	540351.7	15147996.1	4	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	40 + 2 part	5417122	95.074	1.012	0.0	29.59	1.56	48296.0	192605.0	-	32015	-	4590	906.5	25411.5	-	3	-	12	NK_H21_056A__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H21_056A_Unicyclercontigs	118	52	37	27	24	19	5624167	5605077	5571939	5492762	5446597	5271550	60	1291125	5610390	26090	57.25	44.12	466493	1291125	86302	1291125	540351.7	116197148.7	4	1	16	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55 + 1 part	5590076	75.914	1.016	0.0	74.51	9.93	11901.0	20131.0	-	2848	-	-	29.0	6236.2	-	2	-	-	NK_H21_056A__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H12_018_Unicyclercontigs	113	47	32	30	25	19	5309433	5292556	5255862	5243916	5152933	4936583	53	981162	5296187	156753	57.24	49.02	310764	981162	86319	981162	409970.6	13851606.2	5	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34 + 4 part	5149217	92.309	1.016	0.0	51.03	4.08	44079.0	146970.0	-	20181	-	2098	703.4	23767.2	-	3	-	13	NK_H12_018__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H12_018_Unicyclercontigs	113	47	32	30	25	19	5309433	5292556	5255862	5243916	5152933	4936583	53	981162	5296187	4684	57.24	54.7	310764	981162	86319	981162	409970.6	463552696.4	5	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52 + 0 part	5291503	100.0	1.0	0.0	0.0	0.0	4684.0	4684.0	-	4684	-	4684	4.1	4684.0	-	1	-	1	NK_H12_018__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H14_063_Unicyclercontigs	153	73	62	55	38	30	5441118	5420735	5400181	5349767	5028829	4721230	80	408771	5425399	175236	57.35	50.34	195337	408771	40786	408771	181377.1	5615530.2	11	1	34	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64 + 2 part	5262195	93.134	1.0	0.0	15.32	0.61	24516.0	163204.0	-	16890	-	4460	538.6	16674.2	-	5	-	10	NK_H14_063__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H14_063_Unicyclercontigs	153	73	62	55	38	30	5441118	5420735	5400181	5349767	5028829	4721230	80	408771	5425399	112144	57.35	48.7	195337	408771	40786	408771	181377.1	8774816.8	11	1	34	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75 + 0 part	5329264	85.725	1.0	0.0	1.04	0.0	51113.0	96135.0	-	23433	-	-	613.2	29666.9	-	2	-	-	NK_H14_063__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H14_063_Unicyclercontigs	153	73	62	55	38	30	5441118	5420735	5400181	5349767	5028829	4721230	80	408771	5425399	10687	57.35	47.82	195337	408771	40786	408771	181377.1	92078511.5	11	1	34	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79 + 0 part	5414712	99.991	1.0	0.0	0.0	0.0	10686.0	10686.0	-	10686	-	10686	21.0	10685.0	-	1	-	1	NK_H14_063__pl_3	unicycler	IndividualPlasmids	unicycler
NK_H12_023_Unicyclercontigs	142	65	49	48	38	31	5532101	5512066	5473679	5465939	5298538	5051734	74	386654	5518156	166005	57.19	49.97	227194	386654	63097	386654	220366.7	7325189.6	9	1	30	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	58 + 5 part	5352665	97.635	1.021	0.0	85.2	0.6	65837.0	165491.0	-	36965	-	14214	1190.3	39568.3	-	2	-	5	NK_H12_023__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H12_023_Unicyclercontigs	142	65	49	48	38	31	5532101	5512066	5473679	5465939	5298538	5051734	74	386654	5518156	95739	57.19	49.96	227194	386654	63097	386654	220366.7	12701387.1	9	1	30	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56 + 5 part	5423372	96.809	1.023	0.0	70.69	2.11	36965.0	94782.0	-	29236	-	2102	422.9	24375.9	-	2	-	7	NK_H12_023__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H12_086_Unicyclercontigs	135	76	61	57	47	30	5316697	5302464	5265247	5235194	5071368	4461287	80	558030	5304824	157139	57.54	51.39	136240	558030	37600	558030	197062.3	6652586.7	11	1	38	1	1.0	1.0	22822.0	0.0	0.0	0.0	0.0	59 + 1 part	5164038	89.692	0.999	0.0	0.71	0.71	32522.0	140786.0	-	11423	-	-	399.5	13488.2	-	5	-	-	NK_H12_086__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H12_086_Unicyclercontigs	135	76	61	57	47	30	5316697	5302464	5265247	5235194	5071368	4461287	80	558030	5304824	2665	57.54	45.7	136240	558030	37600	558030	197062.3	392262973.4	11	1	38	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79 + 0 part	5302159	100.0	1.0	0.0	0.0	0.0	2665.0	2665.0	-	2665	-	2665	1.3	2665.0	-	1	-	1	NK_H12_086__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H12_053_Unicyclercontigs	187	79	52	45	35	27	5521582	5485497	5416302	5364114	5188097	4896743	100	975061	5501799	248396	57.17	50.97	198478	975061	39961	975061	315161.9	6980618.2	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54 + 3 part	5290010	84.749	1.006	0.0	25.51	1.89	36885.0	211722.0	-	9139	-	-	558.1	12362.4	-	8	-	-	NK_H12_053__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H12_053_Unicyclercontigs	187	79	52	45	35	27	5521582	5485497	5416302	5364114	5188097	4896743	100	975061	5501799	13879	57.17	52.4	198478	975061	39961	975061	315161.9	124933902.1	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96 + 2 part	5487298	100.0	1.045	0.0	151.71	6.9	12549.0	14501.0	-	12549	-	12549	29.0	11488.1	-	1	-	1	NK_H12_053__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H12_053_Unicyclercontigs	187	79	52	45	35	27	5521582	5485497	5416302	5364114	5188097	4896743	100	975061	5501799	4083	57.17	35.39	198478	975061	39961	975061	315161.9	424677351.9	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99 + 0 part	5497716	100.0	1.0	0.0	0.0	0.0	4083.0	4083.0	-	4083	-	4083	3.0	4083.0	-	1	-	1	NK_H12_053__pl_3	unicycler	IndividualPlasmids	unicycler
NK_H12_053_Unicyclercontigs	187	79	52	45	35	27	5521582	5485497	5416302	5364114	5188097	4896743	100	975061	5501799	3603	57.17	47.49	198478	975061	39961	975061	315161.9	481253851.8	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97 + 3 part	5498735	77.463	1.098	0.0	783.29	32.64	2437.0	3064.0	-	2437	-	-	1.1	1703.9	-	1	-	-	NK_H12_053__pl_4	unicycler	IndividualPlasmids	unicycler
NK_H12_053_Unicyclercontigs	187	79	52	45	35	27	5521582	5485497	5416302	5364114	5188097	4896743	100	975061	5501799	2665	57.17	45.67	198478	975061	39961	975061	315161.9	650640760.9	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	97 + 2 part	5498250	100.0	1.332	0.0	1155.26	56.35	2665.0	3549.0	-	2665	-	2665	1.3	2764.2	-	1	-	1	NK_H12_053__pl_5	unicycler	IndividualPlasmids	unicycler
NK_H3_019_Unicyclercontigs	179	92	61	52	42	30	5332768	5302985	5231610	5170960	4990103	4587346	108	357578	5314723	177833	57.55	53.33	169884	357578	34204	357578	173884.2	5196710.4	11	1	36	1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	75 + 6 part	5150637	89.438	1.031	0.0	104.32	2.44	27504.0	163918.0	-	19616	-	788	539.3	16118.0	-	4	-	27	NK_H3_019__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H3_019_Unicyclercontigs	179	92	61	52	42	30	5332768	5302985	5231610	5170960	4990103	4587346	108	357578	5314723	54009	57.55	51.7	169884	357578	34204	357578	173884.2	17110974.1	11	1	36	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96 + 4 part	5262728	95.477	1.008	0.0	17.31	0.0	32504.0	51995.0	-	32504	-	1197	213.0	20961.1	-	1	-	6	NK_H3_019__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H3_019_Unicyclercontigs	179	92	61	52	42	30	5332768	5302985	5231610	5170960	4990103	4587346	108	357578	5314723	6023	57.55	38.7	169884	357578	34204	357578	173884.2	153436261.1	11	1	36	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106 + 0 part	5308701	99.834	1.0	0.0	0.0	0.0	4825.0	6013.0	-	4825	-	1188	4.6	4099.6	-	1	-	2	NK_H3_019__pl_3	unicycler	IndividualPlasmids	unicycler
NK_H3_019_Unicyclercontigs	179	92	61	52	42	30	5332768	5302985	5231610	5170960	4990103	4587346	108	357578	5314723	4666	57.55	51.24	169884	357578	34204	357578	173884.2	198059708.6	11	1	36	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104 + 3 part	5309251	100.0	1.173	0.0	475.15	36.55	4666.0	5472.0	-	4666	-	4666	4.1	4712.4	-	1	-	1	NK_H3_019__pl_4	unicycler	IndividualPlasmids	unicycler
NK_H15_002_Unicyclercontigs	94	42	33	33	30	27	5427369	5412238	5385537	5385537	5327626	5226429	50	449262	5418511	171862	57.44	53.13	321108	449262	92234	449262	269771.3	8505421.4	7	1	22	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38 + 2 part	5249827	97.814	1.003	0.0	14.82	3.56	92234.0	168684.0	-	92234	-	4837	1949.3	61456.9	-	1	-	4	NK_H15_002__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H15_002_Unicyclercontigs	94	42	33	33	30	27	5427369	5412238	5385537	5385537	5327626	5226429	50	449262	5418511	2667	57.44	45.78	321108	449262	92234	449262	269771.3	548091015.0	7	1	22	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49 + 0 part	5415844	100.0	1.0	0.0	0.0	0.0	2667.0	2667.0	-	2667	-	2667	1.3	2667.0	-	1	-	1	NK_H15_002__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H3_001_Unicyclercontigs	118	43	28	27	21	15	5506205	5483345	5451309	5441841	5326424	5145248	55	1151102	5492399	227070	57.2	51.64	395449	1151102	92806	1151102	577719.0	13973944.3	4	1	13	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31 + 2 part	5282830	92.176	1.001	0.0	10.97	0.0	32089.0	209569.0	-	20614	-	1174	784.9	18984.5	-	5	-	17	NK_H3_001__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H3_002_Unicyclercontigs	129	84	63	53	42	31	5581048	5568479	5521106	5448799	5237645	4834575	89	448474	5571621	198770	57.16	52.72	174396	448474	38924	448474	192373.5	5392323.2	11	1	36	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68 + 1 part	5386824	92.921	1.001	0.0	0.54	0.0	40952.0	184797.0	-	24168	-	1735	783.8	21971.1	-	3	-	15	NK_H3_002__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H3_002_Unicyclercontigs	129	84	63	53	42	31	5581048	5568479	5521106	5448799	5237645	4834575	89	448474	5571621	120089	57.16	50.93	174396	448474	38924	448474	192373.5	8925314.4	11	1	36	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73 + 3 part	5456240	95.931	1.002	0.0	13.87	0.0	36083.0	115381.0	-	18153	-	2416	425.8	19753.1	-	3	-	8	NK_H3_002__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H3_002_Unicyclercontigs	129	84	63	53	42	31	5581048	5568479	5521106	5448799	5237645	4834575	89	448474	5571621	106243	57.16	49.58	174396	448474	38924	448474	192373.5	10088496.0	11	1	36	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82 + 1 part	5469662	95.963	1.0	0.0	20.6	2.94	38042.0	101959.0	-	24278	-	6359	481.2	25234.5	-	2	-	5	NK_H3_002__pl_3	unicycler	IndividualPlasmids	unicycler
NK_H12_034_Unicyclercontigs	206	80	57	51	38	25	5742069	5705116	5658102	5612433	5409596	4938930	101	372657	5719521	235771	57.19	53.38	252181	372657	38996	372657	224163.8	5437944.9	9	1	30	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	72 + 4 part	5500075	91.926	1.013	0.0	55.14	0.46	33550.0	219446.0	-	26076	-	1212	813.0	19722.1	-	4	-	18	NK_H12_034__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H12_034_Unicyclercontigs	206	80	57	51	38	25	5742069	5705116	5658102	5612433	5409596	4938930	101	372657	5719521	171213	57.19	53.68	252181	372657	38996	372657	224163.8	7488390.0	9	1	30	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69 + 6 part	5560810	90.717	1.022	0.0	93.88	1.26	41435.0	158710.0	-	11607	-	683	496.5	16586.0	-	5	-	25	NK_H12_034__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H12_034_Unicyclercontigs	206	80	57	51	38	25	5742069	5705116	5658102	5612433	5409596	4938930	101	372657	5719521	2546	57.19	33.42	252181	372657	38996	372657	224163.8	503578050.2	9	1	30	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100 + 0 part	5716975	100.0	1.0	0.0	0.0	0.0	2546.0	2546.0	-	2546	-	2546	1.1	2546.0	-	1	-	1	NK_H12_034__pl_3	unicycler	IndividualPlasmids	unicycler
T7-398_Unicyclercontigs	160	89	61	53	41	29	5340982	5316281	5253270	5197213	5009257	4551175	107	348869	5329007	271867	57.28	52.31	175168	348869	39391	348869	176962.6	3468735.7	11	1	35	1	1.0	1.0	17345.0	0.0	0.0	0.0	0.0	70 + 3 part	5075934	92.445	1.006	0.0	19.38	0.0	64900.0	252889.0	-	35999	-	893	1589.1	31149.4	-	3	-	24	T7-398__pl_1	unicycler	IndividualPlasmids	unicycler
T7-398_Unicyclercontigs	160	89	61	53	41	29	5340982	5316281	5253270	5197213	5009257	4551175	107	348869	5329007	6352	57.28	45.07	175168	348869	39391	348869	176962.6	148462652.0	11	1	35	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106 + 0 part	5322655	100.0	1.0	0.0	0.0	0.0	6352.0	6352.0	-	6352	-	6352	7.6	6352.0	-	1	-	1	T7-398__pl_2	unicycler	IndividualPlasmids	unicycler
T7-398_Unicyclercontigs	160	89	61	53	41	29	5340982	5316281	5253270	5197213	5009257	4551175	107	348869	5329007	2348	57.28	33.26	175168	348869	39391	348869	176962.6	401633205.1	11	1	35	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106 + 0 part	5326659	100.0	1.0	0.0	0.0	0.0	2348.0	2348.0	-	2348	-	2348	1.0	2348.0	-	1	-	1	T7-398__pl_3	unicycler	IndividualPlasmids	unicycler
