#name	length	SampleID	AssemblyType
9_length=123504_depth=1.04x	123504	T7-333	SROnlyAssembly
10_length=123341_depth=1.25x	123341	T7-333	SROnlyAssembly
11_length=99277_depth=1.26x	99277	T7-333	SROnlyAssembly
12_length=92722_depth=1.25x	92722	T7-333	SROnlyAssembly
13_length=67511_depth=1.10x	67511	T7-333	SROnlyAssembly
14_length=37042_depth=1.03x	37042	T7-333	SROnlyAssembly
15_length=34261_depth=1.20x	34261	T7-333	SROnlyAssembly
16_length=31030_depth=1.11x	31030	T7-333	SROnlyAssembly
17_length=26053_depth=1.15x	26053	T7-333	SROnlyAssembly
18_length=21769_depth=1.14x	21769	T7-333	SROnlyAssembly
19_length=20847_depth=1.12x	20847	T7-333	SROnlyAssembly
20_length=4229_depth=1.18x	4229	T7-333	SROnlyAssembly
21_length=1445_depth=3.67x	1445	T7-333	SROnlyAssembly
22_length=1277_depth=9.16x	1277	T7-333	SROnlyAssembly
23_length=1224_depth=9.01x	1224	T7-333	SROnlyAssembly
24_length=1071_depth=8.81x	1071	T7-333	SROnlyAssembly
25_length=839_depth=2.26x	839	T7-333	SROnlyAssembly
26_length=615_depth=2.15x	615	T7-333	SROnlyAssembly
27_length=476_depth=1.77x	476	T7-333	SROnlyAssembly
28_length=449_depth=1.98x	449	T7-333	SROnlyAssembly
29_length=415_depth=9.06x	415	T7-333	SROnlyAssembly
30_length=376_depth=3.24x	376	T7-333	SROnlyAssembly
31_length=275_depth=9.26x	275	T7-333	SROnlyAssembly
32_length=205_depth=2.01x	205	T7-333	SROnlyAssembly
33_length=201_depth=1.50x	201	T7-333	SROnlyAssembly
34_length=199_depth=2.27x	199	T7-333	SROnlyAssembly
35_length=197_depth=1.95x	197	T7-333	SROnlyAssembly
36_length=188_depth=5.12x	188	T7-333	SROnlyAssembly
37_length=183_depth=4.29x	183	T7-333	SROnlyAssembly
38_length=182_depth=1.17x	182	T7-333	SROnlyAssembly
39_length=182_depth=2.07x	182	T7-333	SROnlyAssembly
40_length=158_depth=9.81x	158	T7-333	SROnlyAssembly
41_length=154_depth=7.90x	154	T7-333	SROnlyAssembly
42_length=149_depth=1.42x	149	T7-333	SROnlyAssembly
43_length=149_depth=2.37x	149	T7-333	SROnlyAssembly
44_length=147_depth=2.67x	147	T7-333	SROnlyAssembly
45_length=134_depth=2.20x	134	T7-333	SROnlyAssembly
46_length=130_depth=1.34x	130	T7-333	SROnlyAssembly
47_length=129_depth=2.28x	129	T7-333	SROnlyAssembly
48_length=125_depth=2.86x	125	T7-333	SROnlyAssembly
49_length=103_depth=0.84x	103	T7-333	SROnlyAssembly
50_length=103_depth=1.22x	103	T7-333	SROnlyAssembly
1_length=953469_depth=1.00x	953469	T7-393	SROnlyAssembly
2_length=950547_depth=0.87x	950547	T7-393	SROnlyAssembly
3_length=481234_depth=0.96x	481234	T7-393	SROnlyAssembly
4_length=471882_depth=1.20x	471882	T7-393	SROnlyAssembly
5_length=446700_depth=1.07x	446700	T7-393	SROnlyAssembly
6_length=363791_depth=1.09x	363791	T7-393	SROnlyAssembly
7_length=245882_depth=0.91x	245882	T7-393	SROnlyAssembly
8_length=230334_depth=0.93x	230334	T7-393	SROnlyAssembly
9_length=223155_depth=1.12x	223155	T7-393	SROnlyAssembly
10_length=214796_depth=1.12x	214796	T7-393	SROnlyAssembly
11_length=138866_depth=1.17x	138866	T7-393	SROnlyAssembly
12_length=121098_depth=1.09x	121098	T7-393	SROnlyAssembly
13_length=108093_depth=0.60x_circular=true	108093	T7-393	SROnlyAssembly
14_length=93527_depth=1.20x	93527	T7-393	SROnlyAssembly
15_length=86307_depth=1.19x	86307	T7-393	SROnlyAssembly
16_length=50630_depth=0.97x	50630	T7-393	SROnlyAssembly
17_length=34261_depth=1.15x	34261	T7-393	SROnlyAssembly
18_length=26058_depth=1.00x	26058	T7-393	SROnlyAssembly
19_length=24419_depth=0.86x	24419	T7-393	SROnlyAssembly
20_length=20508_depth=1.07x	20508	T7-393	SROnlyAssembly
21_length=16847_depth=0.92x	16847	T7-393	SROnlyAssembly
22_length=13842_depth=0.99x	13842	T7-393	SROnlyAssembly
23_length=13449_depth=0.97x	13449	T7-393	SROnlyAssembly
24_length=10590_depth=1.01x	10590	T7-393	SROnlyAssembly
25_length=10579_depth=0.99x	10579	T7-393	SROnlyAssembly
26_length=7816_depth=0.96x	7816	T7-393	SROnlyAssembly
27_length=7771_depth=0.95x	7771	T7-393	SROnlyAssembly
28_length=7475_depth=1.05x	7475	T7-393	SROnlyAssembly
29_length=5870_depth=0.89x	5870	T7-393	SROnlyAssembly
30_length=4421_depth=0.79x	4421	T7-393	SROnlyAssembly
31_length=4312_depth=1.08x	4312	T7-393	SROnlyAssembly
32_length=2811_depth=0.90x	2811	T7-393	SROnlyAssembly
33_length=2527_depth=2.03x	2527	T7-393	SROnlyAssembly
34_length=2135_depth=0.89x	2135	T7-393	SROnlyAssembly
35_length=2072_depth=1.59x	2072	T7-393	SROnlyAssembly
36_length=1974_depth=0.92x	1974	T7-393	SROnlyAssembly
37_length=1260_depth=2.13x	1260	T7-393	SROnlyAssembly
38_length=938_depth=0.92x	938	T7-393	SROnlyAssembly
39_length=820_depth=3.07x	820	T7-393	SROnlyAssembly
40_length=673_depth=7.82x	673	T7-393	SROnlyAssembly
41_length=618_depth=8.55x	618	T7-393	SROnlyAssembly
42_length=605_depth=8.79x	605	T7-393	SROnlyAssembly
43_length=567_depth=0.65x	567	T7-393	SROnlyAssembly
44_length=554_depth=0.76x	554	T7-393	SROnlyAssembly
45_length=487_depth=2.52x	487	T7-393	SROnlyAssembly
46_length=486_depth=9.07x	486	T7-393	SROnlyAssembly
47_length=472_depth=2.91x	472	T7-393	SROnlyAssembly
48_length=449_depth=1.70x	449	T7-393	SROnlyAssembly
49_length=440_depth=2.26x	440	T7-393	SROnlyAssembly
50_length=425_depth=9.80x	425	T7-393	SROnlyAssembly
51_length=383_depth=1.65x	383	T7-393	SROnlyAssembly
52_length=382_depth=2.03x	382	T7-393	SROnlyAssembly
53_length=381_depth=1.07x	381	T7-393	SROnlyAssembly
54_length=371_depth=9.14x	371	T7-393	SROnlyAssembly
55_length=364_depth=8.80x	364	T7-393	SROnlyAssembly
56_length=329_depth=1.88x	329	T7-393	SROnlyAssembly
57_length=326_depth=10.57x	326	T7-393	SROnlyAssembly
58_length=319_depth=2.06x	319	T7-393	SROnlyAssembly
59_length=295_depth=1.35x	295	T7-393	SROnlyAssembly
60_length=295_depth=2.52x	295	T7-393	SROnlyAssembly
61_length=288_depth=3.18x	288	T7-393	SROnlyAssembly
62_length=281_depth=2.28x	281	T7-393	SROnlyAssembly
63_length=276_depth=2.14x	276	T7-393	SROnlyAssembly
64_length=264_depth=1.35x	264	T7-393	SROnlyAssembly
65_length=260_depth=0.76x	260	T7-393	SROnlyAssembly
66_length=259_depth=2.01x	259	T7-393	SROnlyAssembly
67_length=246_depth=8.45x	246	T7-393	SROnlyAssembly
68_length=230_depth=1.65x	230	T7-393	SROnlyAssembly
69_length=212_depth=2.20x	212	T7-393	SROnlyAssembly
70_length=212_depth=9.97x	212	T7-393	SROnlyAssembly
71_length=202_depth=1.02x	202	T7-393	SROnlyAssembly
72_length=197_depth=1.89x	197	T7-393	SROnlyAssembly
73_length=197_depth=1.44x	197	T7-393	SROnlyAssembly
74_length=191_depth=1.64x	191	T7-393	SROnlyAssembly
75_length=182_depth=1.99x	182	T7-393	SROnlyAssembly
76_length=173_depth=9.07x	173	T7-393	SROnlyAssembly
77_length=155_depth=1.01x	155	T7-393	SROnlyAssembly
78_length=152_depth=3.12x	152	T7-393	SROnlyAssembly
79_length=146_depth=1.16x	146	T7-393	SROnlyAssembly
80_length=145_depth=2.30x	145	T7-393	SROnlyAssembly
81_length=143_depth=2.21x	143	T7-393	SROnlyAssembly
82_length=142_depth=3.89x	142	T7-393	SROnlyAssembly
83_length=139_depth=0.83x	139	T7-393	SROnlyAssembly
84_length=139_depth=0.77x	139	T7-393	SROnlyAssembly
85_length=139_depth=1.93x	139	T7-393	SROnlyAssembly
86_length=138_depth=2.72x	138	T7-393	SROnlyAssembly
87_length=134_depth=1.21x	134	T7-393	SROnlyAssembly
88_length=134_depth=2.33x	134	T7-393	SROnlyAssembly
89_length=130_depth=6.85x	130	T7-393	SROnlyAssembly
90_length=128_depth=2.49x	128	T7-393	SROnlyAssembly
91_length=125_depth=1.00x	125	T7-393	SROnlyAssembly
92_length=125_depth=1.66x	125	T7-393	SROnlyAssembly
93_length=117_depth=2.23x	117	T7-393	SROnlyAssembly
94_length=108_depth=0.78x	108	T7-393	SROnlyAssembly
95_length=108_depth=0.98x	108	T7-393	SROnlyAssembly
96_length=106_depth=0.93x	106	T7-393	SROnlyAssembly
97_length=103_depth=0.80x	103	T7-393	SROnlyAssembly
98_length=103_depth=1.25x	103	T7-393	SROnlyAssembly
1_length=764305_depth=1.00x	764305	NK_H8_022	SROnlyAssembly
2_length=369841_depth=1.28x	369841	NK_H8_022	SROnlyAssembly
3_length=350258_depth=1.15x	350258	NK_H8_022	SROnlyAssembly
4_length=310768_depth=1.24x	310768	NK_H8_022	SROnlyAssembly
5_length=303861_depth=1.16x	303861	NK_H8_022	SROnlyAssembly
6_length=276707_depth=0.84x	276707	NK_H8_022	SROnlyAssembly
7_length=242061_depth=1.09x	242061	NK_H8_022	SROnlyAssembly
8_length=238486_depth=0.95x	238486	NK_H8_022	SROnlyAssembly
9_length=217891_depth=0.84x	217891	NK_H8_022	SROnlyAssembly
10_length=215929_depth=0.91x	215929	NK_H8_022	SROnlyAssembly
11_length=199273_depth=0.81x	199273	NK_H8_022	SROnlyAssembly
12_length=161000_depth=0.90x	161000	NK_H8_022	SROnlyAssembly
13_length=142669_depth=0.81x	142669	NK_H8_022	SROnlyAssembly
14_length=126575_depth=1.13x	126575	NK_H8_022	SROnlyAssembly
15_length=103381_depth=0.72x	103381	NK_H8_022	SROnlyAssembly
16_length=100603_depth=1.34x	100603	NK_H8_022	SROnlyAssembly
17_length=94175_depth=1.36x	94175	NK_H8_022	SROnlyAssembly
18_length=86319_depth=1.26x	86319	NK_H8_022	SROnlyAssembly
19_length=78008_depth=0.80x	78008	NK_H8_022	SROnlyAssembly
20_length=70665_depth=1.00x	70665	NK_H8_022	SROnlyAssembly
21_length=61790_depth=0.61x	61790	NK_H8_022	SROnlyAssembly
22_length=61338_depth=1.11x	61338	NK_H8_022	SROnlyAssembly
23_length=54845_depth=1.02x	54845	NK_H8_022	SROnlyAssembly
24_length=50483_depth=0.72x	50483	NK_H8_022	SROnlyAssembly
25_length=48356_depth=0.73x	48356	NK_H8_022	SROnlyAssembly
26_length=46538_depth=1.01x	46538	NK_H8_022	SROnlyAssembly
27_length=45903_depth=0.59x	45903	NK_H8_022	SROnlyAssembly
28_length=42117_depth=1.22x	42117	NK_H8_022	SROnlyAssembly
29_length=39891_depth=0.82x	39891	NK_H8_022	SROnlyAssembly
30_length=37392_depth=0.64x	37392	NK_H8_022	SROnlyAssembly
31_length=35705_depth=0.72x	35705	NK_H8_022	SROnlyAssembly
32_length=34195_depth=1.20x	34195	NK_H8_022	SROnlyAssembly
33_length=30610_depth=1.05x	30610	NK_H8_022	SROnlyAssembly
34_length=27349_depth=0.51x	27349	NK_H8_022	SROnlyAssembly
35_length=26052_depth=0.90x	26052	NK_H8_022	SROnlyAssembly
36_length=23567_depth=1.00x	23567	NK_H8_022	SROnlyAssembly
37_length=20378_depth=0.93x	20378	NK_H8_022	SROnlyAssembly
38_length=17887_depth=0.53x	17887	NK_H8_022	SROnlyAssembly
39_length=16437_depth=0.83x	16437	NK_H8_022	SROnlyAssembly
40_length=13871_depth=0.52x	13871	NK_H8_022	SROnlyAssembly
41_length=13564_depth=0.48x	13564	NK_H8_022	SROnlyAssembly
42_length=12504_depth=1.02x	12504	NK_H8_022	SROnlyAssembly
43_length=11295_depth=0.51x	11295	NK_H8_022	SROnlyAssembly
44_length=9286_depth=0.47x	9286	NK_H8_022	SROnlyAssembly
45_length=7234_depth=0.84x	7234	NK_H8_022	SROnlyAssembly
46_length=6457_depth=0.44x	6457	NK_H8_022	SROnlyAssembly
47_length=6416_depth=0.47x	6416	NK_H8_022	SROnlyAssembly
48_length=5779_depth=0.27x	5779	NK_H8_022	SROnlyAssembly
49_length=5172_depth=0.64x	5172	NK_H8_022	SROnlyAssembly
50_length=4692_depth=0.61x	4692	NK_H8_022	SROnlyAssembly
51_length=4684_depth=12.26x_circular=true	4684	NK_H8_022	SROnlyAssembly
52_length=4397_depth=0.79x	4397	NK_H8_022	SROnlyAssembly
53_length=4396_depth=1.07x	4396	NK_H8_022	SROnlyAssembly
54_length=4318_depth=0.34x	4318	NK_H8_022	SROnlyAssembly
55_length=4080_depth=0.54x	4080	NK_H8_022	SROnlyAssembly
56_length=3561_depth=0.32x	3561	NK_H8_022	SROnlyAssembly
57_length=2654_depth=0.75x	2654	NK_H8_022	SROnlyAssembly
58_length=2555_depth=0.50x	2555	NK_H8_022	SROnlyAssembly
59_length=2509_depth=0.92x	2509	NK_H8_022	SROnlyAssembly
60_length=2091_depth=0.78x	2091	NK_H8_022	SROnlyAssembly
61_length=1865_depth=0.64x	1865	NK_H8_022	SROnlyAssembly
62_length=1753_depth=0.81x	1753	NK_H8_022	SROnlyAssembly
63_length=1599_depth=2.28x	1599	NK_H8_022	SROnlyAssembly
64_length=1464_depth=0.75x	1464	NK_H8_022	SROnlyAssembly
65_length=1333_depth=10.51x	1333	NK_H8_022	SROnlyAssembly
66_length=1142_depth=1.30x	1142	NK_H8_022	SROnlyAssembly
67_length=1087_depth=10.06x	1087	NK_H8_022	SROnlyAssembly
68_length=1076_depth=0.41x	1076	NK_H8_022	SROnlyAssembly
69_length=1071_depth=10.29x	1071	NK_H8_022	SROnlyAssembly
70_length=602_depth=2.41x	602	NK_H8_022	SROnlyAssembly
71_length=587_depth=1.33x	587	NK_H8_022	SROnlyAssembly
72_length=580_depth=0.74x	580	NK_H8_022	SROnlyAssembly
73_length=579_depth=0.77x	579	NK_H8_022	SROnlyAssembly
74_length=553_depth=1.75x	553	NK_H8_022	SROnlyAssembly
75_length=550_depth=1.13x	550	NK_H8_022	SROnlyAssembly
76_length=550_depth=0.63x	550	NK_H8_022	SROnlyAssembly
77_length=520_depth=1.33x	520	NK_H8_022	SROnlyAssembly
78_length=518_depth=2.02x	518	NK_H8_022	SROnlyAssembly
79_length=468_depth=10.47x	468	NK_H8_022	SROnlyAssembly
80_length=428_depth=2.57x	428	NK_H8_022	SROnlyAssembly
81_length=407_depth=0.96x	407	NK_H8_022	SROnlyAssembly
82_length=398_depth=1.71x	398	NK_H8_022	SROnlyAssembly
83_length=388_depth=0.82x	388	NK_H8_022	SROnlyAssembly
84_length=388_depth=1.00x	388	NK_H8_022	SROnlyAssembly
85_length=348_depth=1.88x	348	NK_H8_022	SROnlyAssembly
86_length=343_depth=1.43x	343	NK_H8_022	SROnlyAssembly
87_length=305_depth=1.38x	305	NK_H8_022	SROnlyAssembly
88_length=272_depth=1.95x	272	NK_H8_022	SROnlyAssembly
89_length=255_depth=1.09x	255	NK_H8_022	SROnlyAssembly
90_length=254_depth=0.95x	254	NK_H8_022	SROnlyAssembly
91_length=254_depth=0.94x	254	NK_H8_022	SROnlyAssembly
92_length=252_depth=10.83x	252	NK_H8_022	SROnlyAssembly
93_length=248_depth=5.08x	248	NK_H8_022	SROnlyAssembly
94_length=247_depth=1.98x	247	NK_H8_022	SROnlyAssembly
95_length=238_depth=0.97x	238	NK_H8_022	SROnlyAssembly
96_length=238_depth=0.75x	238	NK_H8_022	SROnlyAssembly
97_length=219_depth=4.63x	219	NK_H8_022	SROnlyAssembly
98_length=214_depth=1.07x	214	NK_H8_022	SROnlyAssembly
99_length=212_depth=2.04x	212	NK_H8_022	SROnlyAssembly
100_length=194_depth=1.31x	194	NK_H8_022	SROnlyAssembly
101_length=192_depth=3.40x	192	NK_H8_022	SROnlyAssembly
102_length=191_depth=3.94x	191	NK_H8_022	SROnlyAssembly
103_length=187_depth=0.81x	187	NK_H8_022	SROnlyAssembly
104_length=182_depth=1.39x	182	NK_H8_022	SROnlyAssembly
105_length=181_depth=1.78x	181	NK_H8_022	SROnlyAssembly
106_length=173_depth=1.41x	173	NK_H8_022	SROnlyAssembly
107_length=173_depth=5.07x	173	NK_H8_022	SROnlyAssembly
108_length=170_depth=1.39x	170	NK_H8_022	SROnlyAssembly
109_length=169_depth=1.03x	169	NK_H8_022	SROnlyAssembly
110_length=169_depth=1.72x	169	NK_H8_022	SROnlyAssembly
111_length=158_depth=1.38x	158	NK_H8_022	SROnlyAssembly
112_length=154_depth=2.00x	154	NK_H8_022	SROnlyAssembly
113_length=153_depth=0.67x	153	NK_H8_022	SROnlyAssembly
114_length=144_depth=9.29x	144	NK_H8_022	SROnlyAssembly
115_length=134_depth=2.72x	134	NK_H8_022	SROnlyAssembly
116_length=132_depth=11.43x	132	NK_H8_022	SROnlyAssembly
117_length=131_depth=1.67x	131	NK_H8_022	SROnlyAssembly
118_length=130_depth=9.91x	130	NK_H8_022	SROnlyAssembly
119_length=123_depth=12.78x	123	NK_H8_022	SROnlyAssembly
120_length=123_depth=0.90x	123	NK_H8_022	SROnlyAssembly
121_length=118_depth=4.71x	118	NK_H8_022	SROnlyAssembly
122_length=116_depth=1.06x	116	NK_H8_022	SROnlyAssembly
123_length=116_depth=0.81x	116	NK_H8_022	SROnlyAssembly
124_length=116_depth=1.41x	116	NK_H8_022	SROnlyAssembly
125_length=114_depth=5.68x	114	NK_H8_022	SROnlyAssembly
126_length=111_depth=7.20x	111	NK_H8_022	SROnlyAssembly
127_length=111_depth=1.82x	111	NK_H8_022	SROnlyAssembly
128_length=105_depth=3.24x	105	NK_H8_022	SROnlyAssembly
129_length=103_depth=3.43x	103	NK_H8_022	SROnlyAssembly
130_length=103_depth=1.02x	103	NK_H8_022	SROnlyAssembly
1_length=979688_depth=1.00x	979688	T7-378	SROnlyAssembly
2_length=701507_depth=0.89x	701507	T7-378	SROnlyAssembly
3_length=397719_depth=1.00x	397719	T7-378	SROnlyAssembly
4_length=355066_depth=1.10x	355066	T7-378	SROnlyAssembly
5_length=348337_depth=1.06x	348337	T7-378	SROnlyAssembly
6_length=326297_depth=1.15x	326297	T7-378	SROnlyAssembly
7_length=304523_depth=1.11x	304523	T7-378	SROnlyAssembly
8_length=285390_depth=1.21x	285390	T7-378	SROnlyAssembly
9_length=219771_depth=0.91x	219771	T7-378	SROnlyAssembly
10_length=208768_depth=0.74x	208768	T7-378	SROnlyAssembly
11_length=186484_depth=0.89x	186484	T7-378	SROnlyAssembly
12_length=135634_depth=1.12x	135634	T7-378	SROnlyAssembly
13_length=99296_depth=1.21x	99296	T7-378	SROnlyAssembly
14_length=95139_depth=1.22x	95139	T7-378	SROnlyAssembly
15_length=86221_depth=1.17x	86221	T7-378	SROnlyAssembly
16_length=72506_depth=1.09x	72506	T7-378	SROnlyAssembly
17_length=55659_depth=0.90x	55659	T7-378	SROnlyAssembly
18_length=55227_depth=0.93x	55227	T7-378	SROnlyAssembly
19_length=55196_depth=1.17x	55196	T7-378	SROnlyAssembly
20_length=43610_depth=0.91x	43610	T7-378	SROnlyAssembly
21_length=38226_depth=1.00x	38226	T7-378	SROnlyAssembly
22_length=34421_depth=1.18x	34421	T7-378	SROnlyAssembly
23_length=31562_depth=1.01x	31562	T7-378	SROnlyAssembly
24_length=30036_depth=1.04x	30036	T7-378	SROnlyAssembly
25_length=20113_depth=0.98x	20113	T7-378	SROnlyAssembly
26_length=16638_depth=1.17x	16638	T7-378	SROnlyAssembly
27_length=16322_depth=1.33x	16322	T7-378	SROnlyAssembly
28_length=14959_depth=1.93x_circular=true	14959	T7-378	SROnlyAssembly
29_length=13388_depth=1.32x	13388	T7-378	SROnlyAssembly
30_length=11499_depth=0.69x	11499	T7-378	SROnlyAssembly
31_length=9659_depth=1.17x	9659	T7-378	SROnlyAssembly
32_length=9206_depth=1.03x	9206	T7-378	SROnlyAssembly
33_length=7012_depth=1.07x	7012	T7-378	SROnlyAssembly
34_length=6325_depth=0.93x	6325	T7-378	SROnlyAssembly
35_length=6102_depth=0.71x	6102	T7-378	SROnlyAssembly
36_length=4909_depth=1.15x	4909	T7-378	SROnlyAssembly
37_length=4623_depth=1.11x	4623	T7-378	SROnlyAssembly
38_length=4266_depth=1.49x	4266	T7-378	SROnlyAssembly
39_length=4026_depth=0.91x	4026	T7-378	SROnlyAssembly
40_length=3343_depth=8.04x	3343	T7-378	SROnlyAssembly
41_length=3074_depth=0.77x	3074	T7-378	SROnlyAssembly
42_length=2539_depth=1.05x	2539	T7-378	SROnlyAssembly
43_length=2454_depth=1.98x	2454	T7-378	SROnlyAssembly
44_length=2439_depth=5.10x	2439	T7-378	SROnlyAssembly
45_length=2094_depth=1.47x	2094	T7-378	SROnlyAssembly
46_length=1689_depth=0.76x	1689	T7-378	SROnlyAssembly
47_length=1599_depth=1.35x	1599	T7-378	SROnlyAssembly
48_length=1593_depth=7.99x	1593	T7-378	SROnlyAssembly
49_length=1584_depth=1.15x	1584	T7-378	SROnlyAssembly
50_length=1410_depth=2.28x	1410	T7-378	SROnlyAssembly
51_length=1403_depth=1.47x	1403	T7-378	SROnlyAssembly
52_length=1390_depth=1.04x	1390	T7-378	SROnlyAssembly
53_length=1085_depth=7.88x	1085	T7-378	SROnlyAssembly
54_length=1048_depth=0.98x	1048	T7-378	SROnlyAssembly
55_length=1018_depth=1.45x	1018	T7-378	SROnlyAssembly
56_length=1017_depth=1.23x	1017	T7-378	SROnlyAssembly
57_length=970_depth=4.90x	970	T7-378	SROnlyAssembly
58_length=875_depth=1.20x	875	T7-378	SROnlyAssembly
59_length=801_depth=1.70x	801	T7-378	SROnlyAssembly
60_length=687_depth=2.76x	687	T7-378	SROnlyAssembly
61_length=646_depth=1.89x	646	T7-378	SROnlyAssembly
62_length=590_depth=1.75x	590	T7-378	SROnlyAssembly
63_length=572_depth=1.25x	572	T7-378	SROnlyAssembly
64_length=542_depth=9.03x	542	T7-378	SROnlyAssembly
65_length=536_depth=2.65x	536	T7-378	SROnlyAssembly
66_length=533_depth=8.42x	533	T7-378	SROnlyAssembly
67_length=516_depth=2.79x	516	T7-378	SROnlyAssembly
68_length=499_depth=2.05x	499	T7-378	SROnlyAssembly
69_length=488_depth=2.43x	488	T7-378	SROnlyAssembly
70_length=481_depth=1.01x	481	T7-378	SROnlyAssembly
71_length=479_depth=2.28x	479	T7-378	SROnlyAssembly
72_length=477_depth=2.23x	477	T7-378	SROnlyAssembly
73_length=464_depth=2.01x	464	T7-378	SROnlyAssembly
74_length=457_depth=1.05x	457	T7-378	SROnlyAssembly
75_length=433_depth=2.31x	433	T7-378	SROnlyAssembly
76_length=428_depth=2.26x	428	T7-378	SROnlyAssembly
77_length=410_depth=1.64x	410	T7-378	SROnlyAssembly
78_length=341_depth=2.09x	341	T7-378	SROnlyAssembly
79_length=336_depth=0.98x	336	T7-378	SROnlyAssembly
80_length=336_depth=1.03x	336	T7-378	SROnlyAssembly
81_length=334_depth=2.89x	334	T7-378	SROnlyAssembly
82_length=329_depth=1.71x	329	T7-378	SROnlyAssembly
83_length=328_depth=0.89x	328	T7-378	SROnlyAssembly
84_length=326_depth=1.55x	326	T7-378	SROnlyAssembly
85_length=326_depth=9.75x	326	T7-378	SROnlyAssembly
86_length=301_depth=2.38x	301	T7-378	SROnlyAssembly
87_length=297_depth=3.69x	297	T7-378	SROnlyAssembly
88_length=273_depth=7.31x	273	T7-378	SROnlyAssembly
89_length=264_depth=2.77x	264	T7-378	SROnlyAssembly
90_length=256_depth=3.12x	256	T7-378	SROnlyAssembly
91_length=250_depth=1.79x	250	T7-378	SROnlyAssembly
92_length=249_depth=12.94x	249	T7-378	SROnlyAssembly
93_length=238_depth=1.36x	238	T7-378	SROnlyAssembly
94_length=238_depth=9.34x	238	T7-378	SROnlyAssembly
95_length=236_depth=1.75x	236	T7-378	SROnlyAssembly
96_length=232_depth=2.66x	232	T7-378	SROnlyAssembly
97_length=216_depth=1.53x	216	T7-378	SROnlyAssembly
98_length=214_depth=2.58x	214	T7-378	SROnlyAssembly
99_length=212_depth=2.64x	212	T7-378	SROnlyAssembly
100_length=211_depth=4.73x	211	T7-378	SROnlyAssembly
101_length=206_depth=2.48x	206	T7-378	SROnlyAssembly
102_length=206_depth=8.19x	206	T7-378	SROnlyAssembly
103_length=197_depth=1.85x	197	T7-378	SROnlyAssembly
104_length=192_depth=2.28x	192	T7-378	SROnlyAssembly
105_length=174_depth=0.70x	174	T7-378	SROnlyAssembly
106_length=169_depth=2.24x	169	T7-378	SROnlyAssembly
107_length=169_depth=0.96x	169	T7-378	SROnlyAssembly
108_length=169_depth=1.03x	169	T7-378	SROnlyAssembly
109_length=169_depth=1.10x	169	T7-378	SROnlyAssembly
110_length=169_depth=0.85x	169	T7-378	SROnlyAssembly
111_length=168_depth=1.05x	168	T7-378	SROnlyAssembly
112_length=161_depth=1.06x	161	T7-378	SROnlyAssembly
113_length=160_depth=1.80x	160	T7-378	SROnlyAssembly
114_length=153_depth=2.46x	153	T7-378	SROnlyAssembly
115_length=146_depth=3.08x	146	T7-378	SROnlyAssembly
116_length=146_depth=9.17x	146	T7-378	SROnlyAssembly
117_length=145_depth=2.26x	145	T7-378	SROnlyAssembly
118_length=145_depth=0.87x	145	T7-378	SROnlyAssembly
119_length=142_depth=1.36x	142	T7-378	SROnlyAssembly
120_length=142_depth=0.80x	142	T7-378	SROnlyAssembly
121_length=140_depth=1.18x	140	T7-378	SROnlyAssembly
122_length=140_depth=1.09x	140	T7-378	SROnlyAssembly
123_length=140_depth=1.16x	140	T7-378	SROnlyAssembly
124_length=137_depth=2.55x	137	T7-378	SROnlyAssembly
125_length=132_depth=4.19x	132	T7-378	SROnlyAssembly
126_length=131_depth=2.92x	131	T7-378	SROnlyAssembly
127_length=130_depth=7.44x	130	T7-378	SROnlyAssembly
128_length=128_depth=1.71x	128	T7-378	SROnlyAssembly
129_length=119_depth=2.65x	119	T7-378	SROnlyAssembly
130_length=119_depth=1.64x	119	T7-378	SROnlyAssembly
131_length=119_depth=2.85x	119	T7-378	SROnlyAssembly
132_length=113_depth=3.01x	113	T7-378	SROnlyAssembly
133_length=111_depth=2.96x	111	T7-378	SROnlyAssembly
134_length=111_depth=2.40x	111	T7-378	SROnlyAssembly
135_length=111_depth=2.99x	111	T7-378	SROnlyAssembly
136_length=102_depth=2.02x	102	T7-378	SROnlyAssembly
137_length=100_depth=0.88x	100	T7-378	SROnlyAssembly
138_length=100_depth=1.48x	100	T7-378	SROnlyAssembly
139_length=100_depth=8.84x	100	T7-378	SROnlyAssembly
1_length=1611738_depth=0.89x	1611738	T7-262	SROnlyAssembly
2_length=700744_depth=1.11x	700744	T7-262	SROnlyAssembly
3_length=534573_depth=0.99x	534573	T7-262	SROnlyAssembly
4_length=475753_depth=1.00x	475753	T7-262	SROnlyAssembly
5_length=385787_depth=1.21x	385787	T7-262	SROnlyAssembly
6_length=348511_depth=1.07x	348511	T7-262	SROnlyAssembly
7_length=324162_depth=1.17x	324162	T7-262	SROnlyAssembly
8_length=214918_depth=1.11x	214918	T7-262	SROnlyAssembly
9_length=154695_depth=1.13x	154695	T7-262	SROnlyAssembly
10_length=106027_depth=1.17x	106027	T7-262	SROnlyAssembly
11_length=97037_depth=1.21x	97037	T7-262	SROnlyAssembly
12_length=83714_depth=1.19x	83714	T7-262	SROnlyAssembly
13_length=71535_depth=0.95x	71535	T7-262	SROnlyAssembly
14_length=39818_depth=1.13x	39818	T7-262	SROnlyAssembly
15_length=38209_depth=1.21x	38209	T7-262	SROnlyAssembly
16_length=34171_depth=1.17x	34171	T7-262	SROnlyAssembly
