#name	length	SampleID	AssemblyType
NODE_1850_length_464_cov_1.032641	464	T7-394	SROnlyAssembly
NODE_1851_length_464_cov_1.032641	464	T7-394	SROnlyAssembly
NODE_1852_length_464_cov_1.032641	464	T7-394	SROnlyAssembly
NODE_1853_length_464_cov_1.032641	464	T7-394	SROnlyAssembly
NODE_1854_length_464_cov_1.032641	464	T7-394	SROnlyAssembly
NODE_1855_length_464_cov_1.029674	464	T7-394	SROnlyAssembly
NODE_1856_length_464_cov_1.023739	464	T7-394	SROnlyAssembly
NODE_1857_length_464_cov_1.023739	464	T7-394	SROnlyAssembly
NODE_1858_length_464_cov_1.020772	464	T7-394	SROnlyAssembly
NODE_1859_length_464_cov_1.020772	464	T7-394	SROnlyAssembly
NODE_1860_length_464_cov_0.970326	464	T7-394	SROnlyAssembly
NODE_1861_length_464_cov_0.961424	464	T7-394	SROnlyAssembly
NODE_1862_length_464_cov_0.931751	464	T7-394	SROnlyAssembly
NODE_1863_length_463_cov_1.113095	463	T7-394	SROnlyAssembly
NODE_1864_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1865_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1866_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1867_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1868_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1869_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1870_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1871_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1872_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1873_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1874_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1875_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1876_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1877_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1878_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1879_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1880_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1881_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1882_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1883_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1884_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1885_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1886_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1887_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1888_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1889_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1890_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1891_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1892_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1893_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1894_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1895_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1896_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1897_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1898_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1899_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1900_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1901_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1902_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1903_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1904_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1905_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1906_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1907_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1908_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1909_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1910_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1911_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1912_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1913_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1914_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1915_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1916_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1917_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1918_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1919_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1920_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1921_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1922_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1923_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1924_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1925_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1926_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1927_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1928_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1929_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1930_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1931_length_463_cov_1.035714	463	T7-394	SROnlyAssembly
NODE_1932_length_463_cov_1.023810	463	T7-394	SROnlyAssembly
NODE_1933_length_463_cov_0.985119	463	T7-394	SROnlyAssembly
NODE_1934_length_462_cov_1.185075	462	T7-394	SROnlyAssembly
NODE_1935_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1936_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1937_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1938_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1939_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1940_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1941_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1942_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1943_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1944_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1945_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1946_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1947_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1948_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1949_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1950_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1951_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1952_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1953_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1954_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1955_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1956_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1957_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1958_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1959_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1960_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1961_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1962_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1963_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1964_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1965_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1966_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1967_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1968_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1969_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1970_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1971_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1972_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1973_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1974_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1975_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1976_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1977_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1978_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1979_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1980_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1981_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1982_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1983_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1984_length_462_cov_1.038806	462	T7-394	SROnlyAssembly
NODE_1985_length_462_cov_1.002985	462	T7-394	SROnlyAssembly
NODE_1986_length_462_cov_0.967164	462	T7-394	SROnlyAssembly
NODE_1987_length_462_cov_0.934328	462	T7-394	SROnlyAssembly
NODE_1988_length_461_cov_1.086826	461	T7-394	SROnlyAssembly
NODE_1989_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_1990_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_1991_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_1992_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_1993_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_1994_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_1995_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_1996_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_1997_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_1998_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_1999_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2000_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2001_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2002_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2003_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2004_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2005_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2006_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2007_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2008_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2009_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2010_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2011_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2012_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2013_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2014_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2015_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2016_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2017_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2018_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2019_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2020_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2021_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2022_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2023_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2024_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2025_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2026_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2027_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2028_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2029_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2030_length_461_cov_1.041916	461	T7-394	SROnlyAssembly
NODE_2031_length_461_cov_1.026946	461	T7-394	SROnlyAssembly
NODE_2032_length_461_cov_1.023952	461	T7-394	SROnlyAssembly
NODE_2033_length_461_cov_1.000000	461	T7-394	SROnlyAssembly
NODE_2034_length_461_cov_0.961078	461	T7-394	SROnlyAssembly
NODE_2035_length_461_cov_0.952096	461	T7-394	SROnlyAssembly
NODE_2036_length_461_cov_0.949102	461	T7-394	SROnlyAssembly
NODE_2037_length_461_cov_0.919162	461	T7-394	SROnlyAssembly
NODE_2038_length_460_cov_1.183183	460	T7-394	SROnlyAssembly
NODE_2039_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2040_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2041_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2042_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2043_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2044_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2045_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2046_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2047_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2048_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2049_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2050_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2051_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2052_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2053_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2054_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2055_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2056_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2057_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2058_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2059_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2060_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2061_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2062_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2063_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2064_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2065_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2066_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2067_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2068_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2069_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2070_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2071_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2072_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2073_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2074_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2075_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2076_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2077_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2078_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2079_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2080_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2081_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2082_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2083_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2084_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2085_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2086_length_460_cov_1.045045	460	T7-394	SROnlyAssembly
NODE_2087_length_459_cov_1.253012	459	T7-394	SROnlyAssembly
NODE_2088_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2089_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2090_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2091_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2092_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2093_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2094_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2095_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2096_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2097_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2098_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2099_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2100_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2101_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2102_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2103_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2104_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2105_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2106_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2107_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2108_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2109_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2110_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2111_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2112_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2113_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2114_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2115_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2116_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2117_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2118_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2119_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2120_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2121_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2122_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2123_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2124_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2125_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2126_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2127_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2128_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2129_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2130_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2131_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2132_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2133_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2134_length_459_cov_1.048193	459	T7-394	SROnlyAssembly
NODE_2135_length_459_cov_1.027108	459	T7-394	SROnlyAssembly
NODE_2136_length_459_cov_1.021084	459	T7-394	SROnlyAssembly
NODE_2137_length_459_cov_1.006024	459	T7-394	SROnlyAssembly
NODE_2138_length_459_cov_0.978916	459	T7-394	SROnlyAssembly
NODE_2139_length_459_cov_0.867470	459	T7-394	SROnlyAssembly
NODE_2140_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2141_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2142_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2143_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2144_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2145_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2146_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2147_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2148_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2149_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2150_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2151_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2152_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2153_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2154_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2155_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2156_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2157_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2158_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2159_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2160_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2161_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2162_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2163_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2164_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2165_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2166_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2167_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2168_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2169_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2170_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2171_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2172_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2173_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2174_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2175_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2176_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2177_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2178_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2179_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2180_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2181_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2182_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2183_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2184_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2185_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2186_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2187_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2188_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2189_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2190_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2191_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2192_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2193_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2194_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2195_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2196_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2197_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2198_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2199_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2200_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2201_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2202_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2203_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2204_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2205_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2206_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2207_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2208_length_458_cov_1.051360	458	T7-394	SROnlyAssembly
NODE_2209_length_458_cov_1.024169	458	T7-394	SROnlyAssembly
NODE_2210_length_458_cov_1.015106	458	T7-394	SROnlyAssembly
NODE_2211_length_458_cov_1.000000	458	T7-394	SROnlyAssembly
NODE_2212_length_458_cov_0.963746	458	T7-394	SROnlyAssembly
NODE_2213_length_458_cov_0.634441	458	T7-394	SROnlyAssembly
NODE_2214_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2215_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2216_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2217_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2218_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2219_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2220_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2221_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2222_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2223_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2224_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2225_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2226_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2227_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2228_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2229_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2230_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2231_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2232_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2233_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2234_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2235_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2236_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2237_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
