Prediction	SampleID	QueryID	QueryLength	SubjectID	SubjectLength	AlignmentLength	Identity	QCovHSP	geNomadPrediction	MOBPrediction	PLASMePrediction	PlasmerPrediction	PlasmidHunterPrediction	PlatonPrediction	SRAssemblerUsed
truth	NK_H23_014	24_length=8297_depth=1.08x	8297	NK_H23_014__pl_1	205268	8297	100.0	100		plasmid	plasmid	chromosome	plasmid	plasmid	unicycler
truth	NK_H23_014	25_length=8112_depth=1.09x	8112	NK_H23_014__pl_1	205268	8112	100.0	100		plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	NK_H23_014	26_length=7201_depth=1.09x	7201	NK_H23_014__pl_1	205268	7201	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_014	27_length=6913_depth=1.08x	6913	NK_H23_014__pl_1	205268	6913	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_014	28_length=5326_depth=1.27x	5326	NK_H23_014__pl_1	205268	5326	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_014	29_length=5230_depth=0.78x	5230	NK_H23_014__chr	5252731	5230	100.0	100		chromosome		plasmid	plasmid	chromosome	unicycler
truth	NK_H23_014	30_length=4339_depth=0.99x	4339	NK_H23_014__chr	5252731	4339	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_014	31_length=4259_depth=1.06x	4259	NK_H23_014__pl_1	205268	4259	100.0	100		plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	NK_H23_014	32_length=3384_depth=1.24x	3384	NK_H23_014__pl_1	205268	3384	100.0	100	plasmid	chromosome	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_014	33_length=1972_depth=7.83x	1972	NK_H23_014__chr	5252731	1972	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	NK_H23_014	34_length=1445_depth=8.17x	1445	NK_H23_014__chr	5252731	1445	100.0	100		plasmid	plasmid	chromosome	plasmid	chromosome	unicycler
truth	NK_H23_014	35_length=1348_depth=2.28x	1348	NK_H23_014__pl_1	205268	1348	100.0	100		plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_014	36_length=1068_depth=0.78x	1068	NK_H23_014__chr	5252731	895	86.704	84		chromosome		chromosome	plasmid	chromosome	unicycler
truth	NK_H23_014	37_length=749_depth=1.79x	749	NK_H23_014__chr	5252731	749	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	NK_H23_014	38_length=660_depth=7.68x	660	NK_H23_014__chr	5252731	660	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H23_014	39_length=602_depth=2.40x	602	NK_H23_014__pl_1	205268	602	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H23_014	40_length=530_depth=5.04x	530	NK_H23_014__pl_1	205268	530	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H23_014	41_length=516_depth=0.96x	516	NK_H23_014__chr	5252731	516	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	NK_H23_014	42_length=486_depth=7.45x	486	NK_H23_014__chr	5252731	486	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	43_length=444_depth=7.91x	444	NK_H23_014__chr	5252731	444	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	44_length=326_depth=7.75x	326	NK_H23_014__chr	5252731	326	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	45_length=304_depth=1.15x	304	NK_H23_014__chr	5252731	304	100.0	100	plasmid	chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H23_014	46_length=273_depth=7.73x	273	NK_H23_014__chr	5252731	273	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	47_length=250_depth=1.53x	250	NK_H23_014__chr	5252731	250	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H23_014	48_length=229_depth=3.36x	229	NK_H23_014__pl_1	205268	229	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	49_length=212_depth=7.88x	212	NK_H23_014__chr	5252731	212	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	50_length=197_depth=1.90x	197	NK_H23_014__chr	5252731	197	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H23_014	51_length=182_depth=2.04x	182	NK_H23_014__chr	5252731	182	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	52_length=162_depth=2.23x	162	NK_H23_014__chr	5252731	162	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H23_014	53_length=154_depth=2.38x	154	NK_H23_014__pl_1	205268	154	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	54_length=142_depth=3.19x	142	NK_H23_014__chr	5252731	142	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H23_014	55_length=139_depth=2.25x	139	NK_H23_014__chr	5252731	139	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H23_014	56_length=138_depth=3.04x	138	NK_H23_014__chr	5252731	138	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	57_length=134_depth=1.63x	134	NK_H23_014__chr	5252731	134	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	58_length=132_depth=0.82x	132	NK_H23_014__chr	5252731	132	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	59_length=131_depth=0.85x	131	NK_H23_014__chr	5252731	131	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	60_length=130_depth=6.73x	130	NK_H23_014__chr	5252731	130	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	61_length=130_depth=1.10x	130	NK_H23_014__chr	5252731	130	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	62_length=129_depth=6.13x	129	NK_H23_014__chr	5252731	129	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	63_length=123_depth=7.45x	123	NK_H23_014__chr	5252731	123	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	64_length=109_depth=2.85x	109	NK_H23_014__chr	5252731	109	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_014	65_length=105_depth=3.38x	105	NK_H23_014__chr	5252731	105	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	1_length=624522_depth=0.97x	624522	NK_H3_009__chr	5318312	624522	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	2_length=472966_depth=1.00x	472966	NK_H3_009__chr	5318312	472966	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	3_length=420344_depth=1.14x	420344	NK_H3_009__chr	5318312	420344	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	4_length=395768_depth=1.10x	395768	NK_H3_009__chr	5318312	395768	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	5_length=384316_depth=0.90x	384316	NK_H3_009__chr	5318312	384316	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	6_length=352224_depth=0.83x	352224	NK_H3_009__chr	5318312	352224	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	7_length=307890_depth=1.18x	307890	NK_H3_009__chr	5318312	307890	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	8_length=302724_depth=0.88x	302724	NK_H3_009__chr	5318312	302724	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	9_length=246262_depth=1.37x	246262	NK_H3_009__chr	5318312	196070	100.0	80		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	9_length=246262_depth=1.37x	246262	NK_H3_009__chr	5318312	50192	100.0	20		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	10_length=214776_depth=1.17x	214776	NK_H3_009__chr	5318312	214776	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	11_length=141697_depth=0.76x	141697	NK_H3_009__chr	5318312	141697	100.0	100	plasmid	chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	12_length=129770_depth=1.32x	129770	NK_H3_009__chr	5318312	129770	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	13_length=119274_depth=1.33x	119274	NK_H3_009__chr	5318312	119274	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	14_length=111013_depth=1.25x	111013	NK_H3_009__chr	5318312	111013	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	15_length=110410_depth=1.21x	110410	NK_H3_009__chr	5318312	110410	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	16_length=105112_depth=1.26x	105112	NK_H3_009__chr	5318312	105112	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	17_length=101687_depth=0.83x	101687	NK_H3_009__chr	5318312	101687	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	18_length=94006_depth=1.27x	94006	NK_H3_009__chr	5318312	94006	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	19_length=86321_depth=1.25x	86321	NK_H3_009__chr	5318312	86321	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	20_length=86096_depth=1.46x	86096	NK_H3_009__pl_1	282620	2218	100.0	3	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	20_length=86096_depth=1.46x	86096	NK_H3_009__pl_1	282620	83878	100.0	97	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	21_length=77864_depth=1.50x	77864	NK_H3_009__pl_1	282620	77864	100.0	100		chromosome	plasmid	chromosome	plasmid	plasmid	unicycler
truth	NK_H3_009	22_length=72827_depth=0.90x	72827	NK_H3_009__chr	5318312	72827	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	23_length=64057_depth=1.22x	64057	NK_H3_009__chr	5318312	64057	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	24_length=51800_depth=1.28x	51800	NK_H3_009__chr	5318312	51800	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	25_length=51658_depth=0.90x	51658	NK_H3_009__chr	5318312	51658	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	26_length=43335_depth=1.22x	43335	NK_H3_009__chr	5318312	43335	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	27_length=42055_depth=1.21x	42055	NK_H3_009__chr	5318312	42055	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	28_length=39947_depth=1.18x	39947	NK_H3_009__chr	5318312	39947	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	29_length=34375_depth=1.14x	34375	NK_H3_009__chr	5318312	34375	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	30_length=27420_depth=1.50x	27420	NK_H3_009__pl_1	282620	27420	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	NK_H3_009	31_length=26166_depth=1.01x	26166	NK_H3_009__chr	5318312	26166	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	32_length=21877_depth=0.87x	21877	NK_H3_009__chr	5318312	21877	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	33_length=18932_depth=1.47x	18932	NK_H3_009__pl_1	282620	18932	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	34_length=15475_depth=0.71x	15475	NK_H3_009__chr	5318312	15475	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	35_length=14025_depth=1.47x	14025	NK_H3_009__pl_1	282620	14025	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	36_length=13720_depth=0.81x	13720	NK_H3_009__chr	5318312	13720	100.0	100	plasmid	chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	37_length=12673_depth=1.51x	12673	NK_H3_009__pl_1	282620	12673	100.0	100	plasmid	chromosome	plasmid	plasmid	plasmid	chromosome	unicycler
truth	NK_H3_009	38_length=11571_depth=1.33x	11571	NK_H3_009__chr	5318312	11571	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	39_length=10366_depth=1.14x	10366	NK_H3_009__chr	5318312	10366	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	40_length=9702_depth=1.45x	9702	NK_H3_009__pl_1	282620	9702	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	41_length=8118_depth=0.86x	8118	NK_H3_009__chr	5318312	8118	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	42_length=5675_depth=1.40x	5675	NK_H3_009__pl_1	282620	5675	100.0	100		plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	43_length=5239_depth=1.53x	5239	NK_H3_009__pl_1	282620	5239	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	44_length=4233_depth=1.10x	4233	NK_H3_009__chr	5318312	4233	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	45_length=2123_depth=1.52x	2123	NK_H3_009__pl_1	282620	2123	100.0	100		plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	46_length=2016_depth=3.11x	2016	NK_H3_009__pl_1	282620	2016	100.0	100		plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	47_length=1920_depth=1.47x	1920	NK_H3_009__pl_1	282620	1920	100.0	100		plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	NK_H3_009	48_length=1703_depth=1.27x	1703	NK_H3_009__chr	5318312	1703	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_009	49_length=1584_depth=1.42x	1584	NK_H3_009__pl_1	282620	1584	100.0	100		plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	50_length=1445_depth=7.93x	1445	NK_H3_009__chr	5318312	1445	100.0	100		chromosome	plasmid	plasmid	plasmid	chromosome	unicycler
truth	NK_H3_009	51_length=1389_depth=1.47x	1389	NK_H3_009__pl_1	282620	1389	100.0	100		plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	52_length=1338_depth=2.96x	1338	NK_H3_009__pl_1	282620	1338	100.0	100		plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_009	53_length=1335_depth=9.24x	1335	NK_H3_009__chr	5318312	1335	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H3_009	54_length=1261_depth=1.58x	1261	NK_H3_009__chr	5318312	1261	100.0	100		chromosome	plasmid	plasmid	plasmid	chromosome	unicycler
truth	NK_H3_009	55_length=1097_depth=3.17x	1097	NK_H3_009__chr	5318312	1097	100.0	100		plasmid	plasmid	plasmid	plasmid	chromosome	unicycler
truth	NK_H3_009	56_length=959_depth=4.35x	959	NK_H3_009__chr	5318312	959	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H3_009	57_length=952_depth=8.75x	952	NK_H3_009__chr	5318312	952	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	NK_H3_009	58_length=810_depth=1.38x	810	NK_H3_009__pl_1	282620	810	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H3_009	59_length=725_depth=8.76x	725	NK_H3_009__chr	5318312	725	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H3_009	60_length=718_depth=9.06x	718	NK_H3_009__chr	5318312	718	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H3_009	61_length=667_depth=1.29x	667	NK_H3_009__chr	5318312	667	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	NK_H3_009	62_length=667_depth=1.23x	667	NK_H3_009__chr	5318312	667	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	NK_H3_009	63_length=557_depth=2.03x	557	NK_H3_009__chr	5318312	557	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	NK_H3_009	64_length=545_depth=2.30x	545	NK_H3_009__chr	5318312	545	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	NK_H3_009	65_length=437_depth=1.71x	437	NK_H3_009__chr	5318312	437	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	66_length=430_depth=8.71x	430	NK_H3_009__chr	5318312	430	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	67_length=423_depth=1.70x	423	NK_H3_009__chr	5318312	423	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	68_length=404_depth=1.85x	404	NK_H3_009__chr	5318312	404	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	69_length=398_depth=4.09x	398	NK_H3_009__chr	5318312	398	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	70_length=398_depth=2.25x	398	NK_H3_009__chr	5318312	398	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	71_length=397_depth=3.78x	397	NK_H3_009__pl_1	282620	397	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	72_length=379_depth=1.23x	379	NK_H3_009__chr	5318312	379	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	73_length=373_depth=1.25x	373	NK_H3_009__chr	5318312	373	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	74_length=365_depth=1.80x	365	NK_H3_009__pl_1	282620	365	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	75_length=362_depth=2.30x	362	NK_H3_009__chr	5318312	362	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	76_length=348_depth=3.38x	348	NK_H3_009__pl_1	282620	348	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	77_length=334_depth=0.92x	334	NK_H3_009__chr	5318312	334	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	78_length=324_depth=8.90x	324	NK_H3_009__chr	5318312	324	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	79_length=319_depth=2.18x	319	NK_H3_009__chr	5318312	319	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	80_length=303_depth=3.32x	303	NK_H3_009__pl_1	282620	303	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	81_length=290_depth=2.69x	290	NK_H3_009__pl_1	282620	290	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	82_length=275_depth=1.38x	275	NK_H3_009__chr	5318312	275	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	83_length=269_depth=2.63x	269	NK_H3_009__chr	5318312	269	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	84_length=269_depth=2.68x	269	NK_H3_009__chr	5318312	269	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	85_length=268_depth=2.86x	268	NK_H3_009__pl_1	282620	268	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	86_length=267_depth=3.19x	267	NK_H3_009__pl_1	282620	267	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	87_length=263_depth=2.71x	263	NK_H3_009__chr	5318312	263	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	88_length=254_depth=0.60x	254	NK_H3_009__chr	5318312	254	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	89_length=251_depth=1.78x	251	NK_H3_009__chr	5318312	251	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	90_length=242_depth=5.20x	242	NK_H3_009__chr	5318312	242	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	91_length=236_depth=2.51x	236	NK_H3_009__chr	5318312	236	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	92_length=217_depth=1.32x	217	NK_H3_009__chr	5318312	217	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	93_length=217_depth=1.78x	217	NK_H3_009__chr	5318312	217	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	94_length=214_depth=3.39x	214	NK_H3_009__chr	5318312	214	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	95_length=212_depth=2.54x	212	NK_H3_009__chr	5318312	212	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	96_length=212_depth=2.40x	212	NK_H3_009__chr	5318312	212	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	97_length=206_depth=1.61x	206	NK_H3_009__chr	5318312	206	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	98_length=206_depth=3.47x	206	NK_H3_009__pl_1	282620	206	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	99_length=203_depth=1.86x	203	NK_H3_009__chr	5318312	203	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	100_length=202_depth=1.47x	202	NK_H3_009__chr	5318312	202	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	101_length=199_depth=1.74x	199	NK_H3_009__chr	5318312	199	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	102_length=197_depth=3.56x	197	NK_H3_009__chr	5318312	197	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	103_length=191_depth=2.45x	191	NK_H3_009__chr	5318312	191	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	104_length=179_depth=2.92x	179	NK_H3_009__pl_1	282620	179	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	105_length=167_depth=2.22x	167	NK_H3_009__chr	5318312	167	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	106_length=166_depth=4.21x	166	NK_H3_009__chr	5318312	166	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	107_length=161_depth=1.88x	161	NK_H3_009__chr	5318312	161	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	108_length=161_depth=1.77x	161	NK_H3_009__chr	5318312	161	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	109_length=160_depth=0.72x	160	NK_H3_009__chr	5318312	160	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	110_length=160_depth=0.77x	160	NK_H3_009__chr	5318312	160	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	111_length=156_depth=2.21x	156	NK_H3_009__chr	5318312	156	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	112_length=155_depth=0.83x	155	NK_H3_009__chr	5318312	155	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	113_length=146_depth=3.02x	146	NK_H3_009__chr	5318312	146	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	114_length=142_depth=3.03x	142	NK_H3_009__chr	5318312	142	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	115_length=142_depth=3.73x	142	NK_H3_009__chr	5318312	142	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	116_length=139_depth=2.52x	139	NK_H3_009__chr	5318312	139	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	117_length=137_depth=2.71x	137	NK_H3_009__chr	5318312	137	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	118_length=136_depth=0.97x	136	NK_H3_009__chr	5318312	136	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	119_length=133_depth=2.20x	133	NK_H3_009__chr	5318312	133	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	120_length=131_depth=2.36x	131	NK_H3_009__chr	5318312	131	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	121_length=131_depth=5.03x	131	NK_H3_009__chr	5318312	131	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	122_length=123_depth=3.19x	123	NK_H3_009__chr	5318312	123	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	123_length=122_depth=1.16x	122	NK_H3_009__chr	5318312	122	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	124_length=121_depth=7.79x	121	NK_H3_009__chr	5318312	121	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	125_length=121_depth=1.15x	121	NK_H3_009__chr	5318312	121	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	126_length=119_depth=1.85x	119	NK_H3_009__chr	5318312	119	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	127_length=119_depth=1.43x	119	NK_H3_009__chr	5318312	119	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	128_length=118_depth=1.29x	118	NK_H3_009__chr	5318312	118	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	129_length=118_depth=1.39x	118	NK_H3_009__chr	5318312	118	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_009	130_length=109_depth=0.94x	109	NK_H3_009__chr	5318312	109	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	131_length=109_depth=1.15x	109	NK_H3_009__chr	5318312	109	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	132_length=106_depth=0.58x	106	NK_H3_009__chr	5318312	106	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
