Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
NK_H14_063_allMOBplasmids	10	10	8	5	1	1	157912	157912	152394	130805	51113	51113	10	51113	157912	175236	49.82	50.34	23433	23433	6291	1058	28211.2	25422.2	3	3	7	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 1 part	96001	35.33	1.0	0.0	6.46	0.0	24516.0	61911.0	-	-	-	-	7142.9	6436.7	-	-	-	-	NK_H14_063__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H14_063_allMOBplasmids	10	10	8	5	1	1	157912	157912	152394	130805	51113	51113	10	51113	157912	112144	49.82	48.7	23433	24516	6291	16890	28211.2	39724.7	3	2	7	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 0 part	61777	85.725	1.0	0.0	1.04	0.0	51113.0	96135.0	9738	23433	-	-	21068.5	29666.9	3	2	-	-	NK_H14_063__pl_2	MOBSuite	IndividualPlasmids	unicycler
NK_H14_063_allMOBplasmids	10	10	8	5	1	1	157912	157912	152394	130805	51113	51113	10	51113	157912	10687	49.82	47.82	23433	51113	6291	51113	28211.2	416851.5	3	1	7	1								10 + 0 part	157912			0.0															NK_H14_063__pl_3	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2015_107836_allMOBplasmids	14	14	4	3	1	1	180730	180730	154113	146039	116183	116183	14	116183	180730	194989	52.9	53.05	116183	116183	4310	2668	78117.0	72404.5	1	1	6	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	1445	92.034	0.999	0.0	0.0	0.56	116183.0	179285.0	116183	116183	4310	2668	78105.4	72393.8	1	1	6	10	KP_NORM_URN_2015_107836__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2014_97671_allMOBplasmids	18	18	6	4	4	1	243479	243479	210038	197536	197536	77596	18	77596	243479	220388	52.19	53.0	46715	46715	4578	7201	45544.2	50316.1	2	2	8	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 1 part	74362	76.663	1.001	0.0	3.55	0.59	77596.0	169117.0	34527	38698	-	-	36003.8	39776.1	3	2	-	-	KP_NORM_URN_2014_97671__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2014_97671_allMOBplasmids	18	18	6	4	4	1	243479	243479	210038	197536	197536	77596	18	77596	243479	76678	52.19	52.5	46715	77596	4578	77596	45544.2	144618.5	2	1	8	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12 + 0 part	173017	91.346	1.0	0.0	0.0	1.43	46294.0	70041.0	-	46294	-	2664	9311.6	29567.4	-	1	-	6	KP_NORM_URN_2014_97671__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2014_97671_allMOBplasmids	18	18	6	4	4	1	243479	243479	210038	197536	197536	77596	18	77596	243479	4074	52.19	44.55	46715	77596	4578	77596	45544.2	2721909.0	2	1	8	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16 + 1 part	239284	100.0	1.03	0.0	95.35	0.0	4074.0	4195.0	-	4074	-	4074	68.2	4077.6	-	1	-	1	KP_NORM_URN_2014_97671__pl_3	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_57225_allMOBplasmids	27	27	15	7	2	0	206024	206024	177785	120646	54971	0	27	27494	206024	183111	51.01	51.45	10795	12806	4667	6140	14150.1	15920.8	6	5	17	13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9 + 1 part	46295	87.073	1.002	0.0	6.89	0.0	27494.0	159729.0	10569	10795	-	-	12507.0	14072.0	6	5	-	-	KP_NORM_URN_57225__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_57225_allMOBplasmids	27	27	15	7	2	0	206024	206024	177785	120646	54971	0	27	27494	206024	5897	51.01	44.45	10795	27494	4667	27494	14150.1	494364.4	6	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25 + 1 part	199816	100.0	1.053	0.0	193.3	0.0	5897.0	6208.0	-	5897	-	5897	169.3	5913.4	-	1	-	1	KP_NORM_URN_57225__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_57225_allMOBplasmids	27	27	15	7	2	0	206024	206024	177785	120646	54971	0	27	27494	206024	5840	51.01	48.53	10795	27494	4667	27494	14150.1	499189.5	6	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23 + 3 part	199380	99.127	1.139	0.0	364.02	30.34	5789.0	6593.0	-	5789	-	5789	163.7	5775.5	-	1	-	1	KP_NORM_URN_57225__pl_3	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_57225_allMOBplasmids	27	27	15	7	2	0	206024	206024	177785	120646	54971	0	27	27494	206024	4667	51.01	51.3	10795	27494	4667	27494	14150.1	624655.4	6	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25 + 1 part	201087	100.0	1.058	0.0	202.55	0.0	4667.0	4937.0	-	4667	-	4667	106.1	4682.6	-	1	-	1	KP_NORM_URN_57225__pl_4	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_57225_allMOBplasmids	27	27	15	7	2	0	206024	206024	177785	120646	54971	0	27	27494	206024	2546	51.01	33.54	10795	27494	4667	27494	14150.1	1145038.0	6	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26 + 0 part	203478	100.0	1.0	0.0	0.0	0.0	2546.0	2546.0	-	2546	-	2546	31.5	2546.0	-	1	-	1	KP_NORM_URN_57225__pl_5	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2015_109238_allMOBplasmids	6	6	2	2	2	2	165455	165455	158770	158770	158770	158770	6	93540	165455	98142	48.37	47.95	93540	93540	65230	93540	78669.0	132626.0	1	1	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 0 part	70039	96.971	1.0	0.0	0.0	0.0	93353.0	95171.0	93353	93353	-	93353	52691.6	88831.4	1	1	-	1	KP_NORM_URN_2015_109238__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_56847_allMOBplasmids	13	13	7	4	2	1	208548	208548	193593	168705	132138	105373	13	105373	208548	172282	51.02	51.48	105373	105373	5918	14249	61286.7	74187.8	1	1	7	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7 + 2 part	51942	90.766	1.001	0.0	5.11	0.0	105373.0	156606.0	105373	105373	-	1918	59083.0	71520.2	1	1	-	4	KP_NORM_URN_56847__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_56847_allMOBplasmids	13	13	7	4	2	1	208548	208548	193593	168705	132138	105373	13	105373	208548	58638	51.02	51.92	105373	105373	5918	105373	61286.7	217968.1	1	1	7	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 1 part	156289	88.976	1.002	0.0	1.91	0.0	14249.0	52259.0	-	9294	-	-	2203.9	7838.2	-	3	-	-	KP_NORM_URN_56847__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2014_97677_allMOBplasmids	6	6	4	3	1	1	130713	130713	123273	115345	85446	85446	6	85446	130713	149856	52.96	52.79	85446	85446	7928	-	60066.1	52393.1	1	1	4	-	1.0	1.0	17486.0	0.0	0.0	0.0	0.0	0 + 0 part	0	87.223	1.0	0.0	0.0	0.77	85446.0	130713.0	85446	85446	6700	-	58960.4	51428.6	1	1	5	-	KP_NORM_URN_2014_97677__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2015_107962_allMOBplasmids	13	13	6	6	5	2	312214	312214	295131	295131	282035	172844	13	111081	312214	204534	51.1	52.43	61763	111081	26782	49465	66062.6	100842.2	2	1	5	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	112997	97.4	1.0	0.0	0.0	0.0	61763.0	199217.0	26782	49465	-	4718	26529.9	40496.9	4	2	-	6	KP_NORM_URN_2015_107962__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2015_107962_allMOBplasmids	13	13	6	6	5	2	312214	312214	295131	295131	282035	172844	13	111081	312214	111081	51.1	48.82	61763	111081	26782	111081	66062.6	185681.3	2	1	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12 + 0 part	201133	100.0	1.0	0.0	6.3	1.8	111081.0	111081.0	-	111081	-	111081	39520.9	111081.0	-	1	-	1	KP_NORM_URN_2015_107962__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2014_101205_allMOBplasmids	7	7	3	1	1	1	227853	227853	217894	204295	204295	204295	7	204295	227853	231473	52.0	52.23	204295	204295	7729	7729	183723.0	180849.8	1	1	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	4332	96.568	1.0	0.0	4.03	0.89	204295.0	223521.0	204295	204295	7729	7729	183677.3	180804.8	1	1	2	2	KP_NORM_URN_2014_101205__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2014_101205_allMOBplasmids	7	7	3	1	1	1	227853	227853	217894	204295	204295	204295	7	204295	227853	5591	52.0	41.87	204295	204295	7729	204295	183723.0	7487362.1	1	1	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 1 part	227737	2.075	1.0	0.0	3448.28	0.0	116.0	116.0	-	-	-	-	0.1	2.4	-	-	-	-	KP_NORM_URN_2014_101205__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2014_101205_allMOBplasmids	7	7	3	1	1	1	227853	227853	217894	204295	204295	204295	7	204295	227853	2887	52.0	31.38	204295	204295	7729	204295	183723.0	14500118.2	1	1	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 0 part	224966	100.0	1.0	0.0	0.0	0.0	2887.0	2887.0	-	2887	-	2887	36.6	2887.0	-	1	-	1	KP_NORM_URN_2014_101205__pl_3	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2015_109604_allMOBplasmids	14	14	7	6	1	1	169492	169492	155903	149176	68242	68242	14	68242	169492	176355	52.26	52.22	19606	18948	6727	3881	35927.6	34529.5	2	3	7	8	1.0	1.0	68242.0	0.0	0.0	0.0	0.0	1 + 0 part	1445	95.289	1.0	0.0	0.0	0.0	63324.0	168047.0	18948	18948	4918	3881	32240.5	30985.8	3	3	8	9	KP_NORM_URN_2015_109604__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H12_048_allMOBplasmids	8	8	5	3	1	0	103585	103585	95860	81548	49933	0	8	49933	103585	108484	52.29	52.19	17862	17862	6837	3513	30173.4	28810.8	2	2	5	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	3513	92.246	1.0	0.0	0.0	0.0	49933.0	100072.0	17862	17862	6837	2409	30054.3	28697.1	2	2	5	6	NK_H12_048__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H12_048_allMOBplasmids	8	8	5	3	1	0	103585	103585	95860	81548	49933	0	8	49933	103585	3513	52.29	54.28	17862	49933	6837	49933	30173.4	889700.0	2	1	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7 + 0 part	100072	100.0	1.0	0.0	0.0	0.0	3513.0	3513.0	-	3513	-	3513	119.1	3513.0	-	1	-	1	NK_H12_048__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_56668_allMOBplasmids	12	12	8	5	0	0	108503	108503	99579	79613	0	0	12	24243	108503	203130	51.55	51.33	13691	3944	5023	-	14227.6	7599.8	3	9	8	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	53.412	1.0	0.0	0.0	0.92	24243.0	108503.0	13691	3944	5023	-	14227.6	7599.8	3	9	8	-	KP_NORM_URN_56668__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_57002_allMOBplasmids	3	3	2	2	2	1	131738	131738	130213	130213	130213	84137	3	84137	131738	164380	49.17	50.07	84137	84137	46076	-	69868.7	55994.4	1	1	2	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	80.142	1.0	0.0	0.0	0.0	84137.0	131738.0	84137	84137	46076	-	69868.7	55994.4	1	1	2	-	KP_NORM_URN_57002__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_58012_allMOBplasmids	4	4	2	2	2	1	108305	108305	102323	102323	102323	68435	4	68435	108305	107451	51.47	51.49	68435	68435	33888	33888	54032.1	54461.6	1	1	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	4066	97.011	1.0	0.0	0.0	0.0	68435.0	104239.0	68435	68435	33888	33888	53879.5	54307.7	1	1	2	2	KP_NORM_URN_58012__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_58012_allMOBplasmids	4	4	2	2	2	1	108305	108305	102323	102323	102323	68435	4	68435	108305	4066	51.47	50.17	68435	68435	33888	68435	54032.1	1439239.8	1	1	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3 + 0 part	104239	100.0	1.0	0.0	0.0	0.0	4066.0	4066.0	-	4066	-	4066	152.6	4066.0	-	1	-	1	KP_NORM_URN_58012__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2014_99206_allMOBplasmids	10	10	5	4	3	1	212255	212255	201226	195975	174437	91704	10	91704	212255	212842	52.35	52.5	49789	49789	21538	21538	58883.0	58720.6	2	2	4	4	1.0	1.0	91704.0	0.0	0.0	0.0	0.0	1 + 0 part	5251	97.22	1.0	0.0	3.38	0.0	65001.0	207004.0	49789	49789	21538	21538	42398.0	42281.1	2	2	5	5	KP_NORM_URN_2014_99206__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2014_99206_allMOBplasmids	10	10	5	4	3	1	212255	212255	201226	195975	174437	91704	10	91704	212255	5251	52.35	49.25	49789	91704	21538	91704	58883.0	2380156.4	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9 + 0 part	207004	100.0	1.0	0.0	0.0	0.0	5251.0	5251.0	-	5251	-	5251	129.9	5251.0	-	1	-	1	KP_NORM_URN_2014_99206__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_58261_allMOBplasmids	6	6	2	2	2	1	179173	179173	169448	169448	169448	135449	6	135449	179173	182404	51.9	51.99	135449	135449	33999	33999	109005.1	107074.2	1	1	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.229	1.0	0.0	0.0	0.0	135449.0	179173.0	135449	135449	33999	33999	109005.1	107074.2	1	1	2	2	KP_NORM_URN_58261__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_58342_allMOBplasmids	27	27	11	8	3	1	242068	242068	209172	190074	118921	63335	27	63335	242068	176074	52.32	51.96	19795	28286	4216	12806	28235.9	38819.0	4	2	13	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6 + 1 part	75349	92.06	1.029	0.0	115.76	1.8	28286.0	166719.0	10701	16207	-	1752	11510.1	15824.2	7	4	-	15	KP_NORM_URN_58342__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_58342_allMOBplasmids	27	27	11	8	3	1	242068	242068	209172	190074	118921	63335	27	63335	242068	70446	52.32	53.39	19795	63335	4216	28286	28235.9	97024.9	4	1	13	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23 + 0 part	171022	94.061	1.07	0.0	268.02	4.23	63335.0	70890.0	-	63335	-	4628	16678.1	57309.7	-	1	-	2	KP_NORM_URN_58342__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_58342_allMOBplasmids	27	27	11	8	3	1	242068	242068	209172	190074	118921	63335	27	63335	242068	5763	52.32	48.22	19795	63335	4216	63335	28235.9	1186016.9	4	1	13	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	25 + 1 part	236071	88.739	1.173	0.0	516.93	100.05	5114.0	5997.0	-	5114	-	408	109.2	4588.6	-	1	-	2	KP_NORM_URN_58342__pl_3	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_58342_allMOBplasmids	27	27	11	8	3	1	242068	242068	209172	190074	118921	63335	27	63335	242068	3336	52.32	46.94	19795	63335	4216	63335	28235.9	2048865.6	4	1	13	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	25 + 1 part	238523	80.606	1.318	0.0	846.26	169.25	2689.0	3545.0	-	2689	-	408	31.0	2250.0	-	1	-	2	KP_NORM_URN_58342__pl_4	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2015_109056_allMOBplasmids	11	11	7	3	2	0	142520	142520	130609	96866	74422	0	11	42635	142520	150923	52.35	52.5	31787	22444	5642	2836	25713.9	24282.2	2	3	7	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	94.432	1.0	0.0	0.0	0.0	42635.0	142520.0	31787	22444	5642	2836	25713.9	24282.2	2	3	7	9	KP_NORM_URN_2015_109056__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_2015_109056_allMOBplasmids	11	11	7	3	2	0	142520	142520	130609	96866	74422	0	11	42635	142520	4761	52.35	44.36	31787	42635	5642	42635	25713.9	769743.3	2	1	7	1								11 + 0 part	142520			0.0															KP_NORM_URN_2015_109056__pl_2	MOBSuite	IndividualPlasmids	unicycler
NK_H11_006_allMOBplasmids	15	15	8	6	3	3	257166	257166	243244	232738	195677	195677	15	79177	257166	179981	50.0	50.35	65535	65535	10916	50965	53352.8	76233.2	2	2	6	3	1.0	1.0	1806.0	0.0	0.0	0.0	1.0	4 + 1 part	78587	97.13	1.021	0.0	131.6	1.68	79177.0	178572.0	65535	65535	-	5136	42191.6	60285.5	2	2	-	4	NK_H11_006__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H11_006_allMOBplasmids	15	15	8	6	3	3	257166	257166	243244	232738	195677	195677	15	79177	257166	77161	50.0	50.4	65535	79177	10916	79177	53352.8	177816.9	2	1	6	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11 + 0 part	186766	91.238	1.0	0.0	0.0	0.0	50965.0	70400.0	-	50965	-	3126	10715.7	35713.7	-	1	-	4	NK_H11_006__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_57409_allMOBplasmids	5	5	2	1	1	1	136360	136360	129126	122112	122112	122112	5	122112	136360	139019	49.29	49.47	122112	122112	7014	7014	109842.8	107741.9	1	1	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	98.087	1.0	0.0	0.0	0.0	122112.0	136360.0	122112	122112	7014	7014	109842.8	107741.9	1	1	2	2	KP_NORM_URN_57409__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_58233_allMOBplasmids	12	12	9	3	0	0	112749	112749	104680	52635	0	0	12	24296	112749	121088	51.57	51.63	9808	9808	7475	2813	13217.0	12306.8	4	4	9	11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	93.113	1.0	0.0	0.0	0.0	24296.0	112749.0	9808	9808	7475	2813	13217.0	12306.8	4	4	9	11	KP_NORM_URN_58233__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H10_003_allMOBplasmids	6	6	5	4	3	1	176200	176200	174170	167273	149263	85372	6	85372	176200	157585	51.45	51.22	37287	85372	18010	26604	55405.9	61950.8	2	1	4	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	26604	94.929	1.0	0.0	1.34	0.0	85370.0	149594.0	37287	85370	-	6897	51387.1	57457.3	2	1	-	4	NK_H10_003__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H10_003_allMOBplasmids	6	6	5	4	3	1	176200	176200	174170	167273	149263	85372	6	85372	176200	38730	51.45	51.35	37287	85372	18010	85372	55405.9	252066.1	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 1 part	149486	68.975	1.0	0.0	14.97	0.0	26604.0	26714.0	-	26604	-	-	4016.9	18274.8	-	1	-	-	NK_H10_003__pl_2	MOBSuite	IndividualPlasmids	unicycler
NK_H11_013_allMOBplasmids	10	10	6	5	4	1	179391	179391	169538	162474	146718	55691	10	55691	179391	175971	52.13	51.84	38673	38673	15756	15756	35095.8	35777.9	2	2	5	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	26773	86.728	1.0	0.0	0.0	0.66	55691.0	152618.0	38673	38673	-	-	31100.1	31704.5	2	2	-	-	NK_H11_013__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H12_038_allMOBplasmids	16	16	7	5	3	1	209274	209274	185523	168011	132202	66001	16	66001	209274	166005	49.42	49.97	29236	36965	3945	18643	35580.5	44854.5	3	2	8	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 3 part	51793	94.686	1.002	0.0	3.17	0.0	66001.0	157481.0	18643	36965	-	3943	30995.6	39074.5	3	2	-	6	NK_H12_038__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H12_038_allMOBplasmids	16	16	7	5	3	1	209274	209274	185523	168011	132202	66001	16	66001	209274	95739	49.42	49.96	29236	66001	3945	36965	35580.5	77774.7	3	1	8	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 2 part	119639	91.842	1.019	0.0	62.48	2.23	36965.0	89633.0	-	29236	-	1602	11115.1	24296.4	-	2	-	8	NK_H12_038__pl_2	MOBSuite	IndividualPlasmids	unicycler
NK_H12_018_allMOBplasmids	11	11	2	2	1	0	70521	70521	46204	46204	32333	0	11	32333	70521	156753	50.73	49.02	13871	-	2197	-	18652.6	8391.6	2	-	8	-	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1 + 0 part	4684	42.0	1.0	0.0	0.0	0.0	32333.0	65837.0	13871	-	1599	-	18341.5	8251.6	2	-	9	-	NK_H12_018__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H12_018_allMOBplasmids	11	11	2	2	1	0	70521	70521	46204	46204	32333	0	11	32333	70521	4684	50.73	54.7	13871	32333	2197	32333	18652.6	280828.8	2	1	8	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10 + 0 part	65837	100.0	1.0	0.0	0.0	0.0	4684.0	4684.0	-	4684	-	4684	311.1	4684.0	-	1	-	1	NK_H12_018__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_58251_allMOBplasmids	9	9	6	5	4	1	252390	252390	246515	240506	220279	107945	9	107945	252390	148273	50.82	51.89	46196	107945	20227	46196	65241.2	111053.4	2	1	5	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2 + 0 part	109027	96.689	1.0	0.0	0.0	0.0	46196.0	143363.0	20227	37084	-	6009	19069.4	32459.9	4	2	-	5	KP_NORM_URN_58251__pl_1	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_58251_allMOBplasmids	9	9	6	5	4	1	252390	252390	246515	240506	220279	107945	9	107945	252390	107939	50.82	49.4	46196	107945	20227	107945	65241.2	152551.2	2	1	5	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8 + 0 part	144445	100.0	1.0	0.0	0.0	0.93	107945.0	107945.0	-	107945	-	107945	46167.1	107951.0	-	1	-	1	KP_NORM_URN_58251__pl_2	MOBSuite	IndividualPlasmids	unicycler
KP_NORM_URN_57695_allMOBplasmids	1	1	1	0	0	0	5251	5251	5251	0	0	0	1	5251	5251	5251	49.23	49.23	5251	5251	5251	5251	5251.0	5251.0	1	1	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0 + 0 part	0	100.0	1.0	0.0	0.0	0.0	5251.0	5251.0	5251	5251	5251	5251	5251.0	5251.0	1	1	1	1	KP_NORM_URN_57695__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H12_041_allMOBplasmids	12	12	6	4	4	3	325740	325740	306429	293333	293333	245920	12	114211	325740	227646	51.66	53.26	73418	114211	47413	58291	74408.6	106471.8	2	1	4	3	1.0	1.0	114211.0	0.0	0.0	0.0	0.0	2 + 2 part	112064	92.542	1.011	0.0	53.03	0.94	105485.0	213090.0	73418	73418	-	2704	51282.6	73380.6	2	2	-	7	NK_H12_041__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H12_041_allMOBplasmids	12	12	6	4	4	3	325740	325740	306429	293333	293333	245920	12	114211	325740	69755	51.66	48.09	73418	114211	47413	114211	74408.6	347471.4	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4 + 4 part	263810	84.827	1.047	0.0	213.14	12.92	47413.0	61930.0	-	47413	-	-	7059.5	32966.1	-	1	-	-	NK_H12_041__pl_2	MOBSuite	IndividualPlasmids	unicycler
NK_H12_041_allMOBplasmids	12	12	6	4	4	3	325740	325740	306429	293333	293333	245920	12	114211	325740	58471	51.66	51.86	73418	114211	47413	114211	74408.6	414528.1	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11 + 0 part	267449	99.692	1.0	0.0	0.0	0.0	58291.0	58291.0	-	58291	-	58291	10431.1	58111.6	-	1	-	1	NK_H12_041__pl_3	MOBSuite	IndividualPlasmids	unicycler
NK_H12_041_allMOBplasmids	12	12	6	4	4	3	325740	325740	306429	293333	293333	245920	12	114211	325740	18593	51.66	61.04	73418	114211	47413	114211	74408.6	1303601.9	2	1	4	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11 + 0 part	317743	43.011	1.0	0.0	0.0	0.0	7997.0	7997.0	-	-	-	-	196.3	3439.6	-	-	-	-	NK_H12_041__pl_4	MOBSuite	IndividualPlasmids	unicycler
NK_H12_023_allMOBplasmids	16	16	7	6	3	1	211216	211216	189801	182061	132038	65837	16	65837	211216	166005	49.39	49.97	29236	36965	3945	18643	35594.0	45288.0	3	2	8	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5 + 3 part	51793	95.856	1.002	0.0	8.15	0.0	65837.0	159423.0	18643	36965	-	14214	31051.3	39508.0	3	2	-	5	NK_H12_023__pl_1	MOBSuite	IndividualPlasmids	unicycler
NK_H12_023_allMOBplasmids	16	16	7	6	3	1	211216	211216	189801	182061	132038	65837	16	65837	211216	95739	49.39	49.96	29236	65837	3945	36965	35594.0	78526.3	3	1	8	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4 + 2 part	119974	93.521	1.019	0.0	62.47	2.19	36965.0	91240.0	-	29236	-	1607	11025.2	24323.4	-	2	-	8	NK_H12_023__pl_2	MOBSuite	IndividualPlasmids	unicycler
NK_H12_034_allMOBplasmids	33	33	18	13	5	0	340945	340945	306883	270230	159395	0	33	41435	340945	235771	53.82	53.38	18556	27731	5903	13655	21043.8	30431.1	6	4	18	9	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16 + 3 part	160902	75.466	1.012	0.0	62.76	0.56	33550.0	180043.0	2438	26076	-	-	12050.7	17426.3	11	4	-	-	NK_H12_034__pl_1	MOBSuite	IndividualPlasmids	unicycler
